"GR" "NK" "B" "CD4" "CD8" "MO"
"cg00673344" 0.127072188942036 0.464921376785076 0.277546101722278 0.376896739055259 0.694224249898573 0.108795446445016
"cg18208842" 0.0817828280335135 0.209561228066279 0.204488913765253 0.457786943685858 0.641837483305174 0.0860065747199485
"cg13357602" 0.120250150622967 0.348049347505984 0.0572661549845041 0.383095573811867 0.630055533980901 0.057706872271438
"cg08899626" 0.128854472080146 0.164334723856749 0.181617097986982 0.346564720426683 0.644924848175171 0.120161929103025
"cg11714320" 0.0455008667575111 0.160152214920204 0.0333728333105448 0.38668759704622 0.603310515473106 0.0316443716316055
"cg05520031" 0.119807111974057 0.255785717755207 0.102570170735971 0.282298348203277 0.644287490766623 0.103853798015334
"cg19482025" 0.0613341404960149 0.32026360264952 0.10779107592306 0.447816326842592 0.694028886344113 0.0556540226025762
"cg16810279" 0.0415269924425687 0.240924810960299 0.0648711508984115 0.177276987997537 0.609738167684974 0.0392334063822047
"cg01208318" 0.33108120340067 0.418927904308754 0.0647633740306606 0.553501778447627 0.829251861045676 0.171692570203694
"cg13247398" 0.0723478981290226 0.131470024812028 0.119919705292701 0.545916538747881 0.79322899507391 0.0557508068128152
"cg26872907" 0.933263501491042 0.938751503877909 0.951169549673396 0.942250226809978 0.94372747635604 0.0496408180636492
"cg23244761" 0.958208077099203 0.962256746813984 0.968648286827631 0.965449519778536 0.97232875125163 0.0863118094369763
"cg05923857" 0.80966236552686 0.931549359307876 0.93667314732897 0.855062651849006 0.92351815645813 0.0972796214290674
"cg12655112" 0.684778172266674 0.942904178806226 0.876768749129834 0.864414859161841 0.947012932917179 0.0723957396373606
"cg10480329" 0.824301706907131 0.912118589035885 0.900759522029126 0.91219745378904 0.91713104428791 0.105929511753079
"cg16636767" 0.881752445916295 0.899060424377558 0.876790674520626 0.909541813211054 0.913290991451067 0.132265771159154
"cg01041239" 0.810475142891836 0.929423302535386 0.871411124602104 0.816204177304266 0.828376016302176 0.0863580075358814
"cg20610950" 0.606519243653897 0.914623376587763 0.92057886761008 0.908724456744778 0.924927255399567 0.0934152878984358
"cg19835973" 0.894442567893228 0.865351149826015 0.92816680397261 0.932428238777678 0.894553422732149 0.152274750408037
"cg18066690" 0.904290036446459 0.909916714399372 0.909011279985253 0.910611008493834 0.929629168151801 0.164557171811122
"cg24788483" 0.855360113327973 0.948554866714955 0.947799608617447 0.885954476529345 0.954426470259169 0.171350906751541
"cg22675702" 0.818623163092257 0.861810695159419 0.839830954011409 0.854291588085061 0.869496721226535 0.107213268918039
"cg10624395" 0.886328440053716 0.893494412921285 0.874357351771272 0.86758383753002 0.893359786369423 0.144815217546024
"cg26538782" 0.833636306098388 0.884647483626807 0.731600894940544 0.891338131688045 0.902936118784085 0.113168971804411
"cg02244028" 0.840326729058985 0.872687269599305 0.888792901284044 0.884047421848037 0.896223776996684 0.142113903474765
"cg12422199" 0.855070535112707 0.810857328433738 0.653777759812778 0.860361667626281 0.851214550674446 0.0751963359900375
"cg03339817" 0.969421174494244 0.969575559009341 0.695420217153782 0.966356475162994 0.971257465395321 0.185159114632672
"cg14109551" 0.738071091141171 0.896421883465832 0.895740653179411 0.897196189065794 0.905543192069084 0.137413843574393
"cg04468741" 0.793979595471867 0.875110824033301 0.881429897066334 0.862802232375991 0.880228586124712 0.130447997133393
"cg06297318" 0.810163408935058 0.853852991324246 0.852002222193064 0.858818436111078 0.876915038822652 0.125518295839629
"cg10278149" 0.65081758366845 0.863263794733211 0.779815326863129 0.884309822849721 0.871931948499215 0.0900128116574125
"cg16429499" 0.879647822233178 0.890953913552665 0.410313546037443 0.902380106611131 0.903605793336282 0.0851187016024085
"cg21459713" 0.867241972019582 0.888158400562044 0.89489907311323 0.856624170813061 0.882896159843611 0.162252284080597
"cg27366072" 0.734293597303221 0.872886827188951 0.81858917607109 0.893077583445242 0.893888276079951 0.129759600336727
"cg08694574" 0.662847343599901 0.895479034111413 0.905696234662465 0.907192711580381 0.910328539784912 0.144296149639487
"cg02780988" 0.825941512414842 0.830772412778807 0.74896601829503 0.838010008562017 0.84029539146503 0.104407895342446
"cg24365417" 0.728420147872913 0.810687143985446 0.853879402649765 0.845309731077851 0.856484213429198 0.108030729899901
"cg11231069" 0.917203142262446 0.587236234493539 0.616284634454521 0.900388309016575 0.866047470074737 0.0717674701169451
"cg01476222" 0.876627939825864 0.823973631363569 0.720793250377371 0.869052382510023 0.81546420681108 0.113728354872762
"cg03963853" 0.934775676825532 0.922381692368433 0.96683815288336 0.959089566340324 0.944976532682091 0.237547210692887
"cg08908131" 0.821300590785542 0.818958285398649 0.824611014471305 0.808637373955866 0.784507555714971 0.10403008101981
"cg20641531" 0.644141211050205 0.89349619386393 0.889441555371012 0.900294588463885 0.907620642505135 0.142505893656534
"cg10154880" 0.867977141300931 0.829138860719133 0.578353141096889 0.823605864944546 0.89306097424296 0.0951275857963634
"cg10499974" 0.3865373282791 0.879036032082461 0.822794969523337 0.883388963828058 0.904084461481526 0.0747035190550835
"cg18990407" 0.825486876662866 0.941964169400194 0.690341956806784 0.937657505543189 0.953237619432435 0.169128409280677
"cg11186858" 0.583791266875146 0.945107083529412 0.961976722987431 0.969137802797347 0.976804183841682 0.187890313949116
"cg12555086" 0.62153529381955 0.856833618202719 0.703402999443349 0.884760567264302 0.901131478527416 0.0944427532023169
"cg00701951" 0.63781745875482 0.883848225958395 0.896759135510968 0.880631106172445 0.872481774898236 0.13503371984932
"cg08538581" 0.604824280506565 0.900664664971325 0.681828242371687 0.892186293728768 0.899937425388928 0.0997350583178993
"cg23144445" 0.518649766266333 0.874416223958837 0.719069396428406 0.870244133000008 0.878521975545337 0.0765754769163764
"cg17117981" 0.438263120835709 0.888671174862842 0.825437751829423 0.88624245696547 0.916893876771788 0.0957580576533992
"cg19301114" 0.827456222163604 0.811382301744637 0.809723367959483 0.810998026805744 0.81262446140461 0.116740692700757
"cg18835472" 0.614785925555578 0.850557285840608 0.811765293504783 0.852606883416307 0.876568372767381 0.105582843334504
"cg23391288" 0.888587445210369 0.897544155988091 0.851715038778694 0.830254931247589 0.88417831614051 0.172195222430479
"cg09856274" 0.870657781334208 0.855942290338374 0.563280799084503 0.871140108338027 0.887875037089998 0.115037284555118
"cg23146741" 0.750401626688653 0.844580485344677 0.728218810184804 0.809217096750739 0.782888358183219 0.0907437493210165
"cg07002540" 0.684958507366937 0.81685089527081 0.862123026319184 0.802536226086527 0.850133569402415 0.110617879190049
"cg04045544" 0.805774801220575 0.850525081585321 0.827964853932327 0.851626657875178 0.882059961327196 0.151259896696044
"cg14976569" 0.641907610501356 0.88086353696047 0.898734368488906 0.897587028387677 0.910733490913169 0.155697773357455
"cg25898577" 0.719606719881791 0.854550595960966 0.911739657733674 0.891697896185604 0.900741853766417 0.165184038141014
"cg07584558" 0.104083875535384 0.0730419108571098 0.0718003126464286 0.0790527374407654 0.0753887605431698 0.17293654495662
"cg15791438" 0.103867332175255 0.0806967511910587 0.0731595829249456 0.076291076638989 0.0694452414145911 0.17864018206691
"cg26572165" 0.103201371916115 0.0608164117858932 0.0898651854250498 0.0782806758487506 0.0551869749987383 0.175659147403074
"cg02821342" 0.0986688975459858 0.0552290958121443 0.101542261866969 0.0565762451547834 0.0489242312153707 0.181636377544418
"cg17578639" 0.125734480648782 0.0401101869554643 0.0418277092536695 0.0480405588146027 0.0409338146941502 0.173742949210166
"cg27273054" 0.551368428692803 0.607192000798269 0.542405254047311 0.567832496998832 0.589790677480004 0.690370577899524
"cg15384400" 0.102832883351354 0.087231790877955 0.0759612972419538 0.0838677273820949 0.0749846040516731 0.220228385953427
"cg07278181" 0.77857611763817 0.735234860646523 0.716131877632363 0.81228115938551 0.739728336004999 0.895826264086727
"cg26306289" 0.192114841267768 0.0900521970937523 0.0749359078920814 0.0753639699089969 0.0789698712063022 0.239723008195603
"cg14145194" 0.171165241482802 0.20623845180325 0.192342527761649 0.113055292543658 0.121248384381652 0.298621383048661
"cg14829660" 0.710158267985978 0.747338289649782 0.730411844783475 0.694354525635111 0.719536584215666 0.861514117495195
"cg09530594" 0.368964227521065 0.407487034552921 0.378936453211408 0.403087263836694 0.413023143693119 0.546571077675781
"cg08280936" 0.176911252016725 0.10367012408537 0.131748414824631 0.0820868608601149 0.0739407241990951 0.27383759297379
"cg10944833" 0.141904996430553 0.0831775094731144 0.185720686723009 0.0906015683393998 0.0853840006443621 0.278088806482546
"cg12182124" 0.187534886043438 0.0765370932255638 0.121633406312968 0.118200188416028 0.0721514586670831 0.28670939737936
"cg20660269" 0.0463030621126261 0.0873855020028398 0.0381358979735952 0.0395234769365871 0.0337244183922806 0.221282563663566
"cg01881899" 0.116666738386813 0.086104075798431 0.0731636177698394 0.090260717959043 0.059283316931705 0.258629963346501
"cg24527008" 0.207470887024939 0.14462018218777 0.0578813225172419 0.0947917042342332 0.0922173650806875 0.299023868500135
"cg13027206" 0.135634334559033 0.084877264831856 0.17014274823848 0.0992464873871846 0.0718092615963841 0.29640916768526
"cg06975311" 0.179377018299567 0.0905637666538867 0.0688066953406058 0.148088787495532 0.103928348902197 0.308528934218604
"cg22563987" 0.207069288718225 0.0757568073243776 0.0617350736017372 0.0416148360976326 0.0403783892192798 0.283787235675226
"cg19631651" 0.674340670290466 0.648567652140763 0.639338475180372 0.580670336793911 0.566058218746912 0.826716381691396
"cg14945937" 0.239199883556056 0.0429297842952919 0.0775764238824259 0.0425641379691588 0.039372598011909 0.318257815117557
"cg03084350" 0.509194089161368 0.486880293627336 0.615281610736534 0.641506560191798 0.603564895402223 0.806738455799857
"cg27506442" 0.183564848457317 0.0414372105231832 0.0584174914874817 0.0437329734340719 0.0346324840799227 0.306732437996747
"cg00782811" 0.303001123458243 0.156449691409909 0.372867953361661 0.267447882009172 0.234996364240946 0.507189286798052
"cg22708902" 0.136543053597467 0.0552570141374511 0.0458158197062273 0.0454808239085897 0.0439485417657357 0.305564235593794
"cg23633330" 0.242376752695197 0.235378396898728 0.0562491036421921 0.284988525872907 0.189282384619376 0.445179826021166
"cg13112407" 0.284914106965334 0.0513002278500905 0.150535829421942 0.0573928925756179 0.0518164955742261 0.383437896159137
"cg03887528" 0.357701455153318 0.266042190338355 0.222293188693392 0.313231218759008 0.359141391697778 0.576175124708782
"cg04453471" 0.301295305095133 0.103783186312218 0.210155397071872 0.205190379864644 0.223354956941474 0.488284011123078
"cg02908942" 0.518437288390372 0.522295819967908 0.3158203869192 0.414422002585285 0.336848076863611 0.719958732272506
"cg05975710" 0.559338445773034 0.539811747767958 0.336807407010169 0.369614859650543 0.380411212882944 0.734194251630795
"cg27133780" 0.35032747942211 0.0995007735226242 0.243181573244806 0.130164811391908 0.135557400413528 0.493919005245559
"cg11706849" 0.560357643943588 0.704965528855821 0.604628753747196 0.534577250460798 0.459391665202325 0.892736172472134
"cg09391405" 0.0885898552005236 0.337106045728705 0.268373384119162 0.143799561185362 0.151686654000126 0.518975394548658
"cg10552523" 0.361208133965364 0.0832834644835947 0.0805345310828905 0.133265549375673 0.118617496634694 0.480845031343413
"cg18527651" 0.177934634387898 0.0570398645830941 0.352424743992963 0.0586800246175131 0.0560610647449971 0.504844740987427
"cg14655843" 0.430480317970581 0.177941507833612 0.260108393221553 0.123404348404155 0.17178974793876 0.603377679957427
"cg23053742" 0.140075538247016 0.0935670961573667 0.128698254871903 0.0826731776275313 0.0813914986310945 0.484303064962546
"cg10578938" 0.207546272341846 0.321498660329109 0.18397377414167 0.109609895960657 0.0858369730253916 0.583925661251823
"cg17830204" 0.377780166708496 0.0682057564042953 0.117214961943411 0.0665532119434081 0.0652408235812521 0.551335198920776
"cg08425678" 0.22473902594049 0.332367449504589 0.329501078121903 0.434456702233462 0.406551022328164 0.77154086303871
"cg10768932" 0.0620166238851791 0.0482411551502779 0.0478200315576936 0.054720485166261 0.0452281239464614 0.483042772549944
"cg11977716" 0.22414815804697 0.105526019206001 0.100441946723242 0.0613053049843462 0.0495554092415512 0.638364635130171
"cg14364797" 0.264978673211364 0.0551335236748659 0.554941701017806 0.163203913245072 0.0504323361371286 0.77546910906053
"cg12609063" 0.593131997618985 0.0819210735846944 0.363162620544693 0.105503974707192 0.0819596169023442 0.827129545343431
"cg24957609" 0.518391822940239 0.112986617620566 0.166089872787909 0.128765836123993 0.100245089584711 0.802757335524072
"cg10639435" 0.474347699149174 0.0840879937555313 0.489591567145751 0.0848939865720158 0.0855567642627199 0.846222375493574
"cg03795574" 0.100592148817879 0.389711152918929 0.0806595549566641 0.110101917552431 0.149490132225064 0.790217508282019
