"B" "CD4" "CD8" "MO" "NE" "NK"
"cg10699171" 0.0836464098717512 0.0692672195083549 0.070074804868965 0.548650578240548 0.827724980062505 0.0853139059443428
"cg26341831" 0.0525737211763556 0.202335085399006 0.0697403050036038 0.206741402460495 0.793468106239734 0.0927336367070695
"cg24197536" 0.0753800389934521 0.136302521893908 0.17328695263239 0.155296633709043 0.805652232148846 0.0956912408342816
"cg02155073" 0.0734054110235992 0.103783179555563 0.086592773025157 0.384332701181152 0.823114579377834 0.0634591843151176
"cg04449166" 0.0569846311417844 0.199623666280278 0.209065402872886 0.115108636646365 0.831096121543357 0.132962144270078
"cg02091275" 0.0726993289031665 0.0953805337583759 0.0889498074316275 0.10482631225314 0.784816417784246 0.0965665490324611
"cg13928272" 0.172094959448659 0.133312656937501 0.0905064878474351 0.118167629939227 0.857326220914606 0.301062299522803
"cg02330172" 0.0614555330112802 0.0746651299452298 0.0680181916585042 0.608419443942094 0.883342753235842 0.116921095967005
"cg12664761" 0.318713421851859 0.08034928541883 0.0933237476123565 0.177413783409019 0.871653063717795 0.112321289652748
"cg09993145" 0.252342828720612 0.0783938588443789 0.0452187291917189 0.0718603987999828 0.847195227500921 0.0511978329610972
"cg10613215" 0.0566341035421853 0.0685881697302979 0.0577596053744259 0.122125946887691 0.843789120348399 0.0665307596052953
"cg05875239" 0.925516320452314 0.928443370608069 0.909114867141398 0.936738966492351 0.936885444108065 0.0922013594874077
"cg13617280" 0.956480621520461 0.9501069381446 0.945892328416685 0.953594536935813 0.903026759951204 0.128942332897189
"cg00805874" 0.97128352337494 0.936848909577824 0.636454826006484 0.954564863785481 0.947926454135738 0.104676771640333
"cg03538296" 0.891951758430762 0.859320050443863 0.784748424122405 0.904047422303169 0.902975426180341 0.103023814757642
"cg26573274" 0.963174282523226 0.932107349650993 0.897200411047916 0.960173047444905 0.960942102782958 0.17757362354807
"cg24430034" 0.973822319445953 0.941779271689517 0.898354068176134 0.96731663710649 0.970641023786604 0.187399398035914
"cg00482026" 0.901192663030489 0.88293711213156 0.815087934500381 0.887617486169436 0.885350274816598 0.113923784022041
"cg21063192" 0.911463620074297 0.893807723860872 0.897533902731089 0.814944254849796 0.830996488869744 0.113966430827866
"cg15956469" 0.949843960972032 0.935847779634852 0.83746593016514 0.955365754943278 0.94942539582634 0.171704904678099
"cg20478760" 0.878182354276791 0.877419681664482 0.831644959904606 0.917590558488221 0.911014130591893 0.131834424236052
"cg11335172" 0.934423286326793 0.893210912188821 0.731626185618956 0.92474207206112 0.896887331811452 0.126418972895216
"cg18629096" 0.882965891744646 0.898707192760744 0.868414512893213 0.898080717173805 0.867579273619124 0.137964518110689
"cg14047092" 0.898125170516987 0.861215330727027 0.79611395452799 0.899966739958911 0.885666912372156 0.125486753226579
"cg27274718" 0.894717996022464 0.882819298522872 0.887726931400295 0.887926381312551 0.877724953206839 0.146755469654122
"cg12500857" 0.824684278762444 0.905905271737287 0.911687803247561 0.914402711736145 0.923790239734109 0.157889791816684
"cg10165241" 0.892500154399521 0.873846595889152 0.724781816719581 0.909946868559468 0.899813605808009 0.124698469335638
"cg15757195" 0.876738494422428 0.787596914481737 0.776990301818823 0.889399469771366 0.878782828613196 0.117948111767787
"cg00594040" 0.913050734669967 0.840087812081691 0.838841085538341 0.912443794539032 0.896310601667525 0.157457299061923
"cg05355684" 0.899013576830891 0.878538389889083 0.860708344081051 0.902544603314658 0.884021751097561 0.164658356285044
"cg07451522" 0.869923402058682 0.86429696577775 0.69843198609477 0.857378884475764 0.854278539158741 0.110935626897872
"cg19925256" 0.920417995612955 0.853220553237348 0.832783345696357 0.881534940765567 0.87410232589456 0.153727516862235
"cg12714229" 0.890112278795354 0.834963727847413 0.696303122464829 0.907648440241737 0.910584588626345 0.129779914213943
"cg13995453" 0.893631901306665 0.754245556303533 0.810422496996669 0.898845072950858 0.911284444291798 0.133554535050905
"cg19261633" 0.915945619145891 0.866435088976318 0.714367423705841 0.932637395474737 0.927148568624391 0.154747336252116
"cg01446605" 0.90969203587666 0.839949903881818 0.640559598304874 0.914438205916962 0.902995256840738 0.125626110290906
"cg22166025" 0.870429958492945 0.884752175931866 0.594426312133199 0.920779815458836 0.906610831339814 0.121246163467564
"cg07868339" 0.914582547691272 0.895076280091335 0.775666060486185 0.921182964661588 0.899724598764887 0.166873610022406
"cg23178790" 0.908823012486852 0.913121627066063 0.913907092986692 0.859265339425004 0.865383206889057 0.178083670317992
"cg21828319" 0.767136501448287 0.89286030984411 0.884906739174657 0.900485071198581 0.90202378223728 0.15560208944651
"cg08326410" 0.898243401266642 0.886411414565681 0.835356305055547 0.907169536360113 0.899544614977624 0.171477876169719
"cg05374531" 0.85550715712984 0.843602496475601 0.782024531143916 0.870917058413287 0.825294464691484 0.123183393359061
"cg24408769" 0.953565476615551 0.932449326140065 0.921397701309662 0.614476579178368 0.567470848124249 0.0898213226108049
"cg27309871" 0.889350959647073 0.869538695567298 0.658906596480123 0.901262271165668 0.897434015255059 0.13248214457934
"cg12811871" 0.623933751367191 0.925471615320901 0.622906306942439 0.959549596911447 0.964916442456721 0.111187838138658
"cg20657709" 0.886713936704439 0.86760738166549 0.672969989914957 0.89149634086902 0.879186423746683 0.130323756766812
"cg12389209" 0.906484696633515 0.892515008843442 0.768263925541925 0.906868308338688 0.899954265080891 0.165253546256642
"cg01806427" 0.896745625849892 0.853719284965835 0.778488257372002 0.748254234747207 0.843694452344783 0.116040311066302
"cg26275360" 0.847670079220892 0.84647113320439 0.792772559178554 0.881435131426133 0.883099429948989 0.142709466345821
"cg21695906" 0.89121293335062 0.862618851859051 0.79940871574886 0.885081654172668 0.806882320074164 0.142159355962447
"cg13917614" 0.880689177719936 0.903546567849455 0.899817867511025 0.913789305488655 0.909316338083546 0.19492577132355
"cg01784030" 0.877215690727574 0.886856271323961 0.719728773894365 0.878997528106949 0.845263947568735 0.138626887238546
"cg08609318" 0.892097307363849 0.845110324647922 0.841879572622765 0.826905600166546 0.810865298876708 0.139056001531368
"cg00949861" 0.834778907526635 0.84631242680944 0.846230603703167 0.836991220891745 0.836656573768405 0.136243534741576
"cg18546155" 0.909320797258847 0.894742981335337 0.853262384552771 0.91499979570257 0.904558861719778 0.191375282657939
"cg09571697" 0.820027485974119 0.885132801541642 0.858764916926291 0.893063355914381 0.898184582582696 0.168757193046325
"cg18584272" 0.924786936835219 0.89759281080512 0.898818073962454 0.920157216220232 0.909733398876401 0.207912481152252
"cg05108346" 0.879510179615345 0.874107936898038 0.689869584536355 0.904644074833349 0.875067185620908 0.143697054756765
"cg14058851" 0.89360338227824 0.878621297680062 0.876870081266934 0.800902531351062 0.756006436621773 0.141284158076282
"cg22312628" 0.781466768547312 0.814614914922731 0.74744189592704 0.893725904000489 0.859885980316872 0.118424906027409
"cg22394014" 0.893833620599956 0.854003541623564 0.605451453128994 0.901328426322236 0.869729257158485 0.124964077352466
"cg16893868" 0.123973028245869 0.196162429699528 0.235547139117241 0.0687896649863302 0.0639594503712316 0.575403696249715
"cg03317172" 0.0672254718306776 0.305827125539906 0.330141329289975 0.0753246670040773 0.0604247968405836 0.608541634220695
"cg16897937" 0.291781515536415 0.301100078904826 0.438511249571013 0.0583180779320936 0.310618849012813 0.717990936959242
"cg21095779" 0.122549684989359 0.130412843656037 0.309166602896984 0.423260500579172 0.373764585037546 0.704783588005765
"cg05085499" 0.0523945381296372 0.0881904523023539 0.276382365778241 0.0428695564314918 0.0568812580907909 0.543021478962035
"cg06930511" 0.195752631999053 0.270230925731348 0.349097567422012 0.0914242559885476 0.108688589057006 0.649358944291454
"cg09060260" 0.330966648535743 0.0956396775499226 0.149098998431187 0.261605925730511 0.157912794191736 0.642330893236848
"cg24088496" 0.389523395413928 0.231256470680219 0.351547210669821 0.264630264970888 0.418283395574684 0.774736233532623
"cg11546475" 0.0685379700204242 0.213407147477922 0.381240542244032 0.0743463021445952 0.0761778907385924 0.612996777111739
"cg10096215" 0.100805974136531 0.13635776184908 0.326483914767707 0.100431223353419 0.0518280107326409 0.597232087338347
"cg16651877" 0.267751738570902 0.305110309456814 0.541238863919023 0.100645429286172 0.237466365476356 0.745946940662023
"cg22897715" 0.123459909464315 0.18695001721796 0.139721136010381 0.0531195261535329 0.0537106083782879 0.569448371903625
"cg13271663" 0.319396569303523 0.418014029634703 0.494684941036969 0.362026006059683 0.375447694470005 0.851447045209475
"cg21568513" 0.256512104919692 0.273037229557099 0.386377161638101 0.148872829541488 0.525616152544324 0.773640299830134
"cg03141232" 0.127621576587414 0.151846635840237 0.290982297578026 0.246903490566222 0.239300724621089 0.667493642869259
"cg23911723" 0.0837025011218442 0.353712761994009 0.299069502646063 0.0701428089288396 0.0771168864167436 0.64322573230106
"cg23045908" 0.0888753539486167 0.140671852377924 0.14420959482377 0.129999326912111 0.100843423922929 0.585165391683358
"cg25719851" 0.373825760580109 0.226927328632028 0.416376712999123 0.261963995404439 0.157911276588618 0.752617928564622
"cg19065555" 0.305284824096156 0.357894625958461 0.532111122297415 0.14736200140807 0.142337808829198 0.767311465661251
"cg21069258" 0.473710841187922 0.24787881783593 0.295750181210551 0.131287456999625 0.159961153659642 0.730373204435427
"cg26441038" 0.497828645163768 0.154388783209714 0.254857173108465 0.0894607998691324 0.0821217626894433 0.683080930500808
"cg26274118" 0.512886730596974 0.224823237787195 0.207930552311972 0.105918418327138 0.232532769771281 0.730703916411008
"cg07245367" 0.200698969581698 0.319819694495717 0.461947357097859 0.310272761333495 0.176932473112568 0.776469333405893
"cg06832898" 0.107773819977651 0.236389978788513 0.499757581172174 0.138244845050765 0.0519667155921485 0.690989132830571
"cg26348226" 0.0541122318776153 0.265853838873001 0.434885620149819 0.0720374842672076 0.0881022124091114 0.671494049234424
"cg25887844" 0.323703845525794 0.170222536859625 0.27218102268882 0.136824281513299 0.0964354887409927 0.69425907619956
"cg13344434" 0.533632486132604 0.255764167641281 0.285748203631204 0.284784840556587 0.0671223028486041 0.783889443344077
"cg14733053" 0.14287574490753 0.230688031802353 0.415199873911165 0.0736510831407111 0.0675789449167764 0.690237862065564
"cg15694422" 0.160704395444618 0.358990115817729 0.222981323407556 0.0687322463468713 0.0767889796939947 0.704410023820781
"cg09821769" 0.416145604803561 0.248506828362904 0.200113164633143 0.332437806053746 0.301904066379168 0.820868252841896
"cg07675477" 0.268579511674304 0.16128554361155 0.248959650137603 0.177699595301771 0.204315003312716 0.735164682527642
"cg04179740" 0.28913940935432 0.131842896628624 0.334435156885423 0.0727112635320183 0.069424726634618 0.705932606635039
"cg27345524" 0.0585417377712733 0.0790628077434688 0.174636433209858 0.336348375721094 0.277900918849154 0.711237858339489
"cg18179862" 0.25955501606623 0.225909252124718 0.474379051337826 0.28324892339132 0.171791869892861 0.813413332137928
"cg09001226" 0.164060317633734 0.3712698128885 0.384180847074657 0.0485354953129711 0.0531786519323538 0.745723304315127
"cg12273325" 0.0812884596860924 0.225723103137855 0.385755095732349 0.0603850576225265 0.144875270132837 0.719716567360189
"cg09385401" 0.141306510877717 0.133421380157062 0.2854836735612 0.0777522751750144 0.0749851256446303 0.681683344015491
"cg07381806" 0.0845945836706922 0.226081359590022 0.51042977608094 0.115610597079103 0.412787098221002 0.811691697754778
"cg23617037" 0.0638285976963655 0.159417404602306 0.293317885581821 0.0697307739986737 0.0657904033649868 0.676136818721255
"cg21917089" 0.284618045746469 0.237442573434149 0.497488204051686 0.0552292815641043 0.0569897656606987 0.775491972241762
"cg26971042" 0.0720869220637428 0.115456136675103 0.191821850604229 0.100406474893453 0.122160338442843 0.672651678718029
"cg26824234" 0.0746600496431303 0.104481512429076 0.143898229975684 0.121155002232087 0.176827056742053 0.686444334645296
"cg13292942" 0.0503235183928675 0.402338970695641 0.445115290821371 0.0876967658331745 0.0643552665597343 0.782057553597295
"cg22442430" 0.139126681042544 0.131996818531277 0.145980393840886 0.171106150451677 0.308443094398732 0.75289657338709
"cg02411354" 0.0623908103489221 0.199759992023657 0.421069630718786 0.433550462225626 0.207233879707407 0.852185961297878
"cg18881723" 0.0683845144639716 0.070292867400896 0.196329626115235 0.0631098690227089 0.0776240740195382 0.687476427219807
"cg16801547" 0.14156455839941 0.193466383358615 0.24610087981927 0.0665802279684723 0.0562736122126692 0.755249338312615
"cg23781022" 0.0794214598801275 0.0816116899391905 0.201750898077076 0.0651943985540434 0.0885801902912206 0.716699840374417
"cg03906910" 0.0750493560842449 0.187788975765262 0.335401862612215 0.0682822011306624 0.212558538234453 0.792901266908833
"cg06117093" 0.191990258696102 0.16832603775401 0.383977753229061 0.082784212685214 0.100722655224695 0.830649988475532
