"GR" "NK" "B" "CD4" "CD8" "MO"
"cg16429499" 0.907373943437744 0.890953913552665 0.424006630457319 0.915110928005911 0.918295498335948 0.0821741867655292
"cg03963853" 0.932567421616673 0.922381692368433 0.964459639955952 0.964129569649771 0.950709789129018 0.239421309376565
"cg24365417" 0.737846383184003 0.810687143985446 0.854559709585217 0.859271821229538 0.852744228531021 0.113003597209015
"cg02780988" 0.839154666649286 0.830772412778807 0.760889059061076 0.842975115600344 0.837102800958645 0.108702543159736
"cg25856090" 0.439208570167646 0.863893534439568 0.911401919359226 0.91045694142431 0.907884885385489 0.0835992774835527
"cg07002540" 0.718648597345542 0.81685089527081 0.878916675812526 0.823283302016989 0.856103768477129 0.11041751379219
"cg05445326" 0.894488328475788 0.722231559764886 0.913674776915605 0.916737047784776 0.886789998067609 0.187596665479692
"cg10499974" 0.38790144584592 0.879036032082461 0.851155779645433 0.905498641990796 0.912779034936609 0.0610696022322937
"cg18835472" 0.655173465916516 0.850557285840608 0.817605670467515 0.867752053938068 0.875639481709249 0.101190268915323
"cg13005202" 0.266236402526883 0.452149836804667 0.949799079586862 0.936069705050194 0.914578329871927 0.0479918637281885
"cg20641531" 0.666005586903285 0.89349619386393 0.89204970515523 0.900796328032462 0.898957858876097 0.138252677577952
"cg17117981" 0.420851641627773 0.888671174862842 0.822230737348533 0.905007510890888 0.92707051883453 0.0700898067376982
"cg09856274" 0.892393503397259 0.855942290338374 0.596056813537691 0.889293656825092 0.898640893088815 0.119429920915927
"cg16875057" 0.651404619003589 0.822329290953687 0.8779685432019 0.876183574460984 0.876946384377959 0.118348761704782
"cg04045544" 0.834387356788251 0.850525081585321 0.831291033795989 0.865418500038177 0.861496162332951 0.147014074027289
"cg07213487" 0.900009310129072 0.886006810871813 0.666328158598294 0.899837272284132 0.904767130484855 0.144159628209752
"cg18770149" 0.862099598870788 0.827040769467536 0.880031306651043 0.82748027750911 0.829248259040346 0.149341845969629
"cg23391288" 0.905785110878538 0.897544155988091 0.852076361074952 0.840387444070376 0.865850844416591 0.168593569180022
"cg15310871" 0.85416957702397 0.948813713523602 0.957095898705198 0.957516154951024 0.960257065893804 0.23522270928465
"cg27366072" 0.746211781894787 0.872886827188951 0.823214824974548 0.889305652388729 0.88693174235933 0.147485176645721
"cg22911650" 0.734085100638205 0.122094355926398 0.873512203871614 0.862492876210514 0.772903724202184 0.0920337115036943
"cg01024962" 0.849894590240276 0.80824619008071 0.719154550666539 0.898731243084884 0.898211726112479 0.150756435144767
"cg26124526" 0.654993912210681 0.835465113500153 0.853442376074706 0.826456114719263 0.838625966810749 0.104819865321482
"cg09220326" 0.370696849065928 0.877499663258906 0.897058778135475 0.896560342151689 0.887370742387665 0.0766905927476679
"cg18599081" 0.50544494627124 0.893274507376198 0.850474548416008 0.894455670311986 0.898796658378944 0.102210767828757
"cg00484711" 0.160868265524991 0.831626820760135 0.43918931889625 0.189654437529209 0.376877097959101 0.826386248786923
"cg13554018" 0.794420390850279 0.0753633144292812 0.0974510627089935 0.259365331938705 0.164443111075152 0.837134638932363
"cg13815684" 0.928847368647295 0.787935906913999 0.236324211781958 0.141731930320547 0.21481450162994 0.915906731217305
"cg06208288" 0.943826182909713 0.079021345336236 0.458815079309007 0.186936670725465 0.182131987072355 0.94934009775918
"cg03728799" 0.844919926385233 0.331406418966273 0.130398338007702 0.121509084097091 0.155929770091685 0.836875538422768
"cg02251850" 0.891327940118679 0.316641378415388 0.307807934497887 0.16725840199047 0.146139374387462 0.898537964891309
"cg21577598" 0.850025748354778 0.267719856959874 0.463095064622975 0.0502158872247241 0.060995448461933 0.875120265802464
"cg19097880" 0.727216889031918 0.0622991578643935 0.055687241307468 0.0543069109038357 0.0550676203567892 0.741042874028912
"cg02668248" 0.773239879068765 0.141818869466014 0.0991329390995522 0.081965916253819 0.0874411033998392 0.780335319195472
"cg27027055" 0.867012265747058 0.156708067886566 0.494325302834131 0.0571922503726362 0.0642352473275388 0.886319140467656
"cg10877430" 0.844513236506408 0.108619413070015 0.443606963998566 0.0309096898198379 0.0427975314221566 0.855636783994765
"cg02879423" 0.0841647798464249 0.0903831085583208 0.670738208299775 0.0929858318282914 0.130024644613342 0.759582105418662
"cg08224785" 0.282341502968214 0.672348071290218 0.239078835157848 0.134586879461564 0.166126144546308 0.762117403530076
"cg02505177" 0.79544558260584 0.140613428878512 0.0473053939608951 0.139052902226086 0.104596364673118 0.810489479084762
"cg03961551" 0.802561659670213 0.0893731471356071 0.162108715378016 0.0857306961150486 0.0892440391578423 0.824898971520349
"cg12609063" 0.62533079944054 0.0819210735846944 0.354327842837893 0.0913238630297799 0.082713308747175 0.826811401686997
"cg18728264" 0.523959032619393 0.669822043312022 0.0708745406285674 0.0820641899364095 0.0901024808629637 0.762014891481319
"cg26217402" 0.855173086263135 0.463763868388271 0.107216945919722 0.25669950260326 0.141330875419788 0.89817699896864
"cg24520862" 0.7826071895724 0.0733480043628167 0.125444915202267 0.057901469091885 0.0635334890783148 0.802895114773838
"cg03795574" 0.106973131499271 0.389711152918929 0.111911474689498 0.118255752918621 0.160199994748815 0.696340880229928
"cg04722215" 0.793129210323242 0.0938838729421213 0.268484541932605 0.101300962398535 0.0918760515495532 0.868650202754484
"cg10639435" 0.486532489115104 0.0840879937555313 0.459637649356608 0.0741369336593539 0.102642907952955 0.846627852642246
"cg23213217" 0.16158263776865 0.560896078322939 0.390154936245463 0.0995654667968038 0.109700771228998 0.798684927793787
