"GR" "CD4" "CD8" "B" "MO" "NK"
"cg21999229" 0.885106335666728 0.13063322034171 0.0989530557196894 0.0687983598752209 0.914050511661934 0.264366649068882
"cg09621572" 0.88276878003264 0.128497814435362 0.0921559716160519 0.0700600570236819 0.906224090981365 0.205330686467047
"cg03795574" 0.0952589634077599 0.114984558947483 0.153640261983011 0.0770072552382185 0.77636376767992 0.363848388317008
"cg14437551" 0.918800704517683 0.100549117263364 0.0770431438854058 0.0586055899099302 0.940575608419318 0.181462388334102
"cg05875239" 0.93455046449387 0.925907655345174 0.836337074690058 0.921898021748824 0.927233083725546 0.154571949314075
"cg13617280" 0.871385036477113 0.929197800767689 0.88922852870253 0.938835297087512 0.947123594394691 0.17711525260016
"cg00805874" 0.952825177437148 0.951773433828597 0.565473757416957 0.974374887532309 0.965622210721203 0.170549646699549
"cg03538296" 0.902736647241599 0.870003734025555 0.729502779505252 0.892343137904505 0.907830279137155 0.158807976192364
"cg24430034" 0.979812284415703 0.9519151641522 0.867852266722676 0.97976358129317 0.977226008729418 0.250561979667275
"cg15956469" 0.956770836469335 0.94604005006074 0.788208577519867 0.957027700959989 0.961248613675091 0.230738041941366
"cg11335172" 0.894151061842039 0.892300798584041 0.7005532555202 0.929006596084872 0.925934854440278 0.192639955145601
"cg06202778" 0.864405628554183 0.838208893323708 0.554055532245747 0.896416173818865 0.838710868067908 0.132369681348572
"cg27582527" 0.869036001336542 0.743164545240093 0.434762522283833 0.817526568144869 0.877847005983976 0.0846654759837102
"cg26573274" 0.973835737869124 0.945675504153875 0.881919504527826 0.972310980165574 0.972733061689998 0.284461675880485
"cg12811871" 0.971596107812671 0.938415369149777 0.5836432535877 0.638376064639916 0.969825709907804 0.164147660560204
"cg20657709" 0.886818621666 0.874156129090192 0.633895193344125 0.891457035460422 0.895772451473679 0.177756654021422
"cg27309871" 0.891342393416777 0.874767940055293 0.624421472473862 0.889850628360652 0.901457361943399 0.180747855139532
"cg22749642" 0.891149437701259 0.842150131355004 0.530965246361814 0.871446021242424 0.922176837599989 0.161613433904003
"cg19066520" 0.92077288381739 0.57298385474735 0.655327269105385 0.918627694981119 0.953687626604932 0.152377337709487
"cg02384859" 0.896048410233804 0.83577633028806 0.534053488099357 0.879214779309429 0.902039600592207 0.161104738946497
"cg05653887" 0.86536882055014 0.820266655769298 0.547819019380322 0.882786148036724 0.886690548283305 0.159104691384796
"cg21634628" 0.894732503702618 0.742939184519742 0.574151832955729 0.783365592824401 0.892703055765276 0.136614792449472
"cg09261289" 0.89960136553636 0.866044253824032 0.679617998908489 0.896079791618475 0.902275382561239 0.207969290547605
"cg08326410" 0.910970856677838 0.897706172972654 0.795801834293385 0.908191792478362 0.918517800756937 0.244557992133519
"cg15757195" 0.878418798868272 0.789820519762767 0.72072766860893 0.880949469803075 0.887188729100751 0.190809145338344
"cg15241779" 0.872515491272829 0.832735935820831 0.637569999990871 0.863962573514521 0.886012566494296 0.180586291877456
"cg27274718" 0.893003015410651 0.902127759988789 0.87776702125057 0.902234899044592 0.898974629343039 0.255543531292062
"cg06040872" 0.861380801619269 0.834403943169804 0.507713964447565 0.911983239299316 0.907249289787784 0.169226828425067
"cg05355684" 0.897549273807414 0.894236076297156 0.814448634784088 0.911037422655171 0.909027982216016 0.248930529806832
"cg13995453" 0.901178013315542 0.757440557298285 0.791131450621549 0.894146889586742 0.895077999167739 0.211590749086577
"cg13917614" 0.928875195701045 0.925518022346524 0.847746117502087 0.887649198833068 0.933644361533625 0.270583415263025
"cg13209388" 0.841147675001587 0.902870725734413 0.715473196565198 0.882150480736823 0.903764201038762 0.217730818227242
"cg10796068" 0.877793233958419 0.830371827529138 0.662396782525462 0.845337961247526 0.887275826419235 0.189984243456016
"cg01940139" 0.894287765901433 0.760574485715749 0.575345195983863 0.901022537176028 0.90081496683815 0.176732382564413
"cg21474838" 0.893649163788687 0.737309504468074 0.563501715122094 0.903598364509286 0.907341400018145 0.171406765807001
"cg26012482" 0.862260313661227 0.714828798567358 0.576399782982026 0.855725463846803 0.884447699811503 0.149675071066189
"cg22488278" 0.902473187386175 0.881279848671569 0.681038112880779 0.796079731332062 0.90201471777409 0.20470574592864
"cg26275360" 0.877296330780666 0.851036445094807 0.757301064326282 0.843085176626455 0.886304465626815 0.213931970725474
"cg01806427" 0.838471783956092 0.852154297903287 0.758432406944192 0.894476852782681 0.668284514394954 0.171381258467077
"cg18310515" 0.876963962742665 0.809600917084984 0.609408782006501 0.886272139737914 0.887341136591584 0.18704000961919
"cg14301562" 0.811190153156438 0.829674859968336 0.584829798330734 0.861341602716173 0.859060886895737 0.163543267214226
"cg11978441" 0.876444391652078 0.745354469408604 0.606288738398661 0.796011773297627 0.880698889094979 0.156536004982779
"cg00719568" 0.873292818320086 0.829149516271358 0.628727628788177 0.691925585899641 0.877287702346068 0.157933532700452
"cg02150910" 0.859151569342511 0.804365639771884 0.494369446439351 0.767552712130269 0.887653526743938 0.144946806271572
"cg25383568" 0.937327322641054 0.838461789089915 0.634501600339119 0.926275173247562 0.944715328008137 0.236993889647825
"cg12111137" 0.867642432937588 0.787650542608284 0.429273436465316 0.894394069846483 0.890270757013167 0.156008232583224
"cg12294633" 0.775825855292115 0.863103458680718 0.547786906512028 0.914441089880236 0.872593490298962 0.17515782399903
"cg21333217" 0.966524294604014 0.946747290528662 0.672506181383012 0.97196292277061 0.969095801317596 0.288594270091429
"cg21828319" 0.903276795145674 0.900117560124458 0.860644752043283 0.750947075066918 0.90083893815928 0.245453804731232
"cg13449535" 0.850992780491444 0.704061970599428 0.58167312638622 0.818126166096157 0.863172902255781 0.146565881064262
"cg07307830" 0.886970156948743 0.62667344894995 0.489586983778554 0.869198233290296 0.886645916664391 0.13524606645992
"cg11100450" 0.898279398482759 0.797893446973911 0.616256377394171 0.896955863297635 0.902361577837714 0.20565771507482
"cg02240030" 0.897826257000083 0.862127225478195 0.708872392571772 0.86934981359405 0.892924659981442 0.231834347682041
"cg13828440" 0.850031454482533 0.781467390016411 0.674638338620681 0.7569297341616 0.851767010093745 0.169596620137665
"cg25975690" 0.180449104829142 0.46776301827214 0.561517983689594 0.293366471353453 0.162251994064254 0.700144960109384
"cg19090861" 0.0704739741729854 0.345109898392318 0.372836424207537 0.166493093500114 0.0693216134051093 0.576603302640431
"cg11115622" 0.067407101493858 0.147627169480926 0.35059962515968 0.192257283698115 0.0889477365660668 0.541527875792249
"cg16719404" 0.445257233316502 0.200115206085334 0.275822772113639 0.477131489087785 0.0767863229515736 0.668338296318775
"cg18886071" 0.0577658480470174 0.0667027642742231 0.173918205336558 0.0763486162697622 0.080847122719438 0.468860774550786
"cg15773312" 0.0517232038665024 0.176527803180487 0.34619348528578 0.361116976774238 0.144369401973776 0.590283993424759
"cg13318771" 0.127752280890499 0.276673760145497 0.435694198634874 0.209182019537223 0.0649232031184566 0.598944167092445
"cg27437304" 0.458032038097266 0.366979048344503 0.618386384890024 0.433437076782291 0.174368146768279 0.786079883925863
"cg23045908" 0.0849865442275636 0.123997405576201 0.138666283946605 0.0786759433181613 0.115980777716874 0.490033440366491
"cg22644321" 0.0536706521803083 0.103686119470783 0.314761240526994 0.434039472173494 0.0654953008792798 0.569610852282014
"cg09141835" 0.28338103302422 0.60302585953333 0.441758857597634 0.198540460968429 0.173444613278414 0.723796176729374
"cg07978738" 0.138831607104986 0.101540231867536 0.239586187980477 0.125753812705761 0.134985300316558 0.530887539392821
"cg16013543" 0.077960555928205 0.0941861821285355 0.257311280130532 0.0669633355493483 0.0828388327847535 0.498782516079689
"cg10439456" 0.39336654212212 0.271468421341313 0.232278129026372 0.616927642976386 0.230088901274281 0.733391368926489
"cg03989617" 0.0898277447175879 0.18753047023681 0.329274568805334 0.129806374276603 0.0808682664625465 0.552442924660991
"cg04910877" 0.171019036417254 0.285970011891812 0.253335098598505 0.170613629226028 0.137969883801738 0.595841156241432
"cg00695799" 0.0792723755209907 0.202279374084887 0.381472036202346 0.0501287416025965 0.125630990304243 0.558712898897057
"cg14011327" 0.0640010487830241 0.0938544625352162 0.14015266904611 0.0707188542015771 0.0675664467945714 0.479551783874278
"cg22897715" 0.0428409190180442 0.179236113242149 0.141645688067864 0.113795601868014 0.0434306137398215 0.500779131363345
"cg27122888" 0.0599936074419791 0.132613802550096 0.223632357529705 0.116224715874208 0.0682433668509178 0.517145345039528
"cg24138325" 0.118477129980021 0.452721583597755 0.288977248914656 0.187152961817834 0.372668309374041 0.684838845928487
"cg13942283" 0.203241313098391 0.4505826559843 0.473000099855493 0.369966662558938 0.218910444077665 0.74538290181034
"cg01447281" 0.0651081019773439 0.0913526600074017 0.247579344572135 0.176055284541628 0.0690712618815246 0.532514476393713
"cg14219124" 0.0675321160609303 0.286505960703297 0.514872932077566 0.091913579052456 0.0447872769665695 0.604496725499703
"cg24088496" 0.40351117030115 0.205519966807143 0.337750859617281 0.37000417881874 0.254992761834981 0.723225232053304
"cg22589728" 0.18098478402876 0.344851376416777 0.489511054107683 0.245236465587056 0.148807339860161 0.691188293827842
"cg25719851" 0.155744936810544 0.212987279558763 0.420811344870235 0.363074547725759 0.252271163262247 0.702434601349326
"cg06875488" 0.24414390988675 0.474100155921132 0.583751895895735 0.311677491355243 0.153630912633447 0.778193851986781
"cg16651877" 0.23314190200807 0.299886317064853 0.556537629373787 0.256238675155996 0.0999509294422507 0.714483562479274
"cg17176894" 0.0822558091086879 0.292106211593482 0.504864512642009 0.0804147648872407 0.0926412622693595 0.637239652202781
"cg16893868" 0.0559838039704341 0.180775621429832 0.26051073436723 0.118103502635061 0.0579807739753918 0.565948022447167
"cg09101151" 0.178177926528392 0.47107414579185 0.571878553465872 0.0816585795202405 0.139127292202503 0.73422044428716
"cg10096215" 0.0508062840247183 0.118362083954932 0.351462079143496 0.0882146654796205 0.0903394348559441 0.587941010758706
"cg09284949" 0.0735620659352738 0.400142870103239 0.443960270200073 0.12445155055288 0.044314422411506 0.665978509284774
"cg05756780" 0.124458121646142 0.23087856195075 0.588910496214424 0.369521395337362 0.0716094370128018 0.727055020232728
"cg15694422" 0.0711213145187026 0.317755116361984 0.200412453137485 0.143996087616451 0.0655482866944045 0.617847384179902
"cg24315421" 0.046973613673636 0.248691318514017 0.478305882904286 0.34050748321247 0.0475123729290411 0.688085369306927
"cg25887844" 0.0743113619783804 0.156558719017257 0.282924814536755 0.319130955774674 0.121776501796392 0.651449601832401
"cg06832898" 0.0513010888177159 0.212382180573999 0.507986089767878 0.104758663539812 0.120768573610959 0.669844712032026
"cg26348226" 0.0878139418585248 0.25921854696254 0.461002159698561 0.0524951800088621 0.066215240478711 0.660125667180805
"cg07675477" 0.190750962080042 0.146197363926509 0.296964126263008 0.247576339564601 0.18234444635315 0.693742333262689
"cg22442430" 0.334414996573873 0.127775263806588 0.187777212235809 0.134693344796759 0.186120525282184 0.680708635938319
"cg26971042" 0.13116972162698 0.110627748559027 0.224817307106356 0.0721359378099615 0.109289310312414 0.632079097194014
"cg09001226" 0.0742275442311723 0.420612657813617 0.474304405103003 0.203655480776988 0.059875093360357 0.753971789073998
"cg04179740" 0.0575138505530568 0.121385642624021 0.358851769003759 0.288924358356009 0.0577709652542968 0.682788473755297
"cg17766305" 0.0920313619550096 0.530322019976492 0.655054441071687 0.17939037643351 0.0582556623767678 0.823365637756044
"cg12273325" 0.133821886022809 0.196332770718852 0.414486045442798 0.0710392213982958 0.0499995878968291 0.698382824538253
"cg07381806" 0.406114256182624 0.189621544725952 0.498713850084583 0.0782862836656572 0.105750033696535 0.792058669637741
"cg18881723" 0.0720161041969872 0.0604087915687127 0.211643884433043 0.0661070708648872 0.0613209065537387 0.639645835117902
"cg06117093" 0.0911259382449646 0.135638814087314 0.392706051705144 0.164209394727553 0.0665955386019575 0.772061110803992
