"CD4" "CD8" "MO" "B" "NK" "GR" "nRBC"
"cg17087974" 0.446878817152427 0.611440377320301 0.0751609887863334 0.0735677984197665 0.744854278463129 0.0712604541508231 0.292192963040874
"cg21638533" 0.196349561713082 0.284667736803175 0.0715377894722398 0.863840200168301 0.81577262289735 0.0741960155559279 0.681074355086154
"cg05608790" 0.310868751090561 0.57035095152202 0.137929152112139 0.10796062742621 0.761096230640214 0.23233654911228 0.248136612201857
"cg25045219" 0.0963136323914681 0.56307599520879 0.119944282282771 0.35033724394184 0.7413975057558 0.137340826607205 0.205430992090624
"cg22442430" 0.0865656839322736 0.0921108975733256 0.15873142061031 0.119321952049382 0.684814272310127 0.339226765705231 0.522469843560312
"cg22589728" 0.184372276769293 0.192752239513103 0.176771216552565 0.135389659437421 0.678470451719077 0.190654140881683 0.216585613697181
"cg09958402" 0.311191333086015 0.469213205455706 0.0464021433682457 0.0413298991408783 0.681388582998438 0.0577726946608145 0.208136651941522
"cg26348226" 0.27631157623717 0.44119303926517 0.0735606939500602 0.0631389031791906 0.686616821157883 0.0995304459136388 0.196666883959512
"cg03780927" 0.159753068098583 0.128750939081269 0.137491648280733 0.245729881329361 0.662005291740452 0.144014374260279 0.140326537652732
"cg09101151" 0.220750823761671 0.266350431374074 0.140631527784687 0.0658082550209179 0.692669636850859 0.164011730675291 0.419294905511258
"cg09747445" 0.190903928054772 0.133373405804253 0.499562742812358 0.160185758230595 0.81876088689636 0.521841352887593 0.327278902647888
"cg26971042" 0.0723317454456709 0.0678414025139163 0.13389102163912 0.0653483621384763 0.618148326877502 0.141875962616595 0.127576978696209
"cg14649507" 0.463018175705496 0.434527483493089 0.081571971161977 0.0748896853598391 0.759313994720627 0.109840665975278 0.372230579401559
"cg27218978" 0.328641541438566 0.432541949161284 0.212309970302779 0.144059270274867 0.780925136484916 0.0774436343337297 0.517120243919804
"cg22897715" 0.22710420837192 0.239543589261617 0.0461854303333121 0.0781145361455565 0.65452992416869 0.045399409641422 0.114181624618221
"cg03837680" 0.126386097767299 0.216024657971411 0.0510781958241381 0.0637767773168567 0.647138563080202 0.0520087001217438 0.305934107644064
"cg21232161" 0.265304761506609 0.348796353121423 0.198725131169733 0.0903104823954865 0.757483378321987 0.0919820355018678 0.50022364407333
"cg09001226" 0.319976091502129 0.250686198300163 0.0969069591054696 0.227037185513831 0.773077253356646 0.0984299207114028 0.576321561708341
"cg13404688" 0.354287377512013 0.561746657808324 0.0714912559464764 0.125887500229733 0.803336316945248 0.100403008635918 0.369391401791438
"cg25817701" 0.186762785141296 0.151730398086648 0.403736634970717 0.042831218057386 0.84890619787645 0.500603966408742 0.596640977270356
"cg11173131" 0.237717918087628 0.337218764939689 0.0505106616035634 0.0585509902300395 0.709131123625324 0.0488661129018067 0.179435838500627
"cg07381806" 0.109402615081603 0.1263687440715 0.0959584530503417 0.0835809291839381 0.729760838751716 0.227871018363649 0.505886653456479
"cg04179740" 0.0601945247375519 0.0543204878696553 0.0679178517466846 0.183468060071097 0.694520212244382 0.0700440377044711 0.481910043777593
"cg18881723" 0.0541411588189871 0.146677776451272 0.0640995205569356 0.0584610223571117 0.677966342562102 0.0875749681216953 0.225326247038256
"cg12273325" 0.10366690457835 0.208678427561432 0.0538647667838671 0.0661569608797562 0.71159307872277 0.135391026512847 0.216144897120712
"cg06117093" 0.13435663112287 0.327174410149922 0.0652811128789594 0.154296528433195 0.776157392160087 0.0854220848838443 0.599919413155018
"cg11358405" 0.2145908542786 0.333077757036841 0.0451368716712113 0.0442446172490375 0.741405036957147 0.0424388576742865 0.158165961440559
"cg17766305" 0.092167304805759 0.201139177533295 0.0544513201530568 0.0485001900329693 0.825893706033116 0.0922758206507179 0.193274132838121
"cg05398700" 0.938188899375045 0.948026409021991 0.854130086309794 0.923669873983895 0.904744727898749 0.0845570708930382 0.807156864796659
"cg22381196" 0.913669849824874 0.926633182386089 0.628695582564751 0.917944407202169 0.88463298812721 0.0570012790386051 0.775852861391041
"cg16802439" 0.954037781370848 0.959251655792503 0.719644105678999 0.955364685131851 0.884545383879374 0.0991312490318939 0.729308918183542
"cg25739938" 0.894358916886288 0.902276410115544 0.856175560391689 0.89374910577015 0.866301733116785 0.0919473818705925 0.730325823851171
"cg00705730" 0.87764105778225 0.877020128607698 0.814359357969465 0.876147612011335 0.838544642371388 0.0735240552628531 0.649606111417708
"cg13468144" 0.885739984402443 0.899201344658869 0.873783703210198 0.8964734672912 0.837152277306845 0.105966236646202 0.762350180058207
"cg06270401" 0.893502136849111 0.894611489791409 0.794904290926584 0.891409815796089 0.829788549110681 0.0751592280789063 0.554882461471221
"cg23819411" 0.928266368228513 0.937298325618833 0.698383390759559 0.924002653017292 0.886300634716901 0.0980161077928315 0.684094149610827
"cg19037107" 0.894263051534682 0.896587485532067 0.830408214977881 0.892157161532234 0.865792593876903 0.107869839342536 0.756078635832514
"cg25600606" 0.898493275698296 0.89912316098578 0.827196303889628 0.899774357330506 0.870316158671944 0.109419295165496 0.729047171139467
"cg12483340" 0.882964997274128 0.88619553514117 0.710318784281383 0.88462848718453 0.845445245196346 0.0733852222648776 0.680314382532012
"cg11313468" 0.875831950037728 0.881667594301275 0.731509342787516 0.876039481254987 0.817194796678194 0.0729366313856881 0.727121843696982
"cg01692842" 0.882309779473701 0.888570468816479 0.795441527886949 0.87375569432334 0.824626323636101 0.0866108707623013 0.655529557827174
"cg08154963" 0.876666372872219 0.877851747051701 0.774447377582301 0.872099120887339 0.827892469903641 0.080548929719649 0.631595391943705
"cg08253808" 0.884276000872379 0.879059852431308 0.675119717231337 0.853066340248019 0.832948442474688 0.0662469277027486 0.723830185424031
"cg15878616" 0.96092332719167 0.966646247553242 0.516235389909203 0.959075324289356 0.925786330432011 0.107079953056584 0.820724704768677
"cg05936004" 0.898651832628575 0.897011761340637 0.764323251615926 0.905360454436973 0.827381535133111 0.0979918753568519 0.691884802751291
"cg03340036" 0.882634000923336 0.891137409692569 0.726388932001535 0.889854830204743 0.863355493126733 0.0940617900372666 0.745291348662703
"cg04858164" 0.874841523382796 0.887086932279785 0.813942085684777 0.887704659790754 0.881454958766574 0.11450560091707 0.761055667318626
"cg00439981" 0.902216102228656 0.915242730131226 0.530690959146157 0.901265964686651 0.883482034411831 0.0696350201435876 0.763262806567761
"cg21685770" 0.897934374156935 0.898668670676173 0.621822997092422 0.899021758926611 0.8700843203427 0.0708843147598748 0.560357750211803
"cg07409471" 0.899169418809545 0.911193967903742 0.762566142286557 0.886622573792971 0.85975949413397 0.116747040443498 0.754593062461411
"cg04609694" 0.874417175151248 0.879649224041508 0.787941186506583 0.870505411860592 0.844976415769845 0.105777291351273 0.729420627138634
"cg03637218" 0.880657226272851 0.869256728484898 0.85402345219727 0.867366298935636 0.858786090712388 0.113188938712994 0.623753899846784
"cg07790752" 0.891678625854187 0.889244473073526 0.688577422385957 0.901455356071014 0.832263304305469 0.0826817209445158 0.572403813696794
"cg10611016" 0.902924262046632 0.913769081390506 0.623811748218897 0.897054558340524 0.879241254377186 0.0921822113617354 0.696396347085313
"cg25605731" 0.950205789712288 0.958413740344654 0.431199520670707 0.957698788480346 0.92775381520959 0.0997738406180493 0.80948478861599
"cg01040749" 0.878589338410767 0.882556239166578 0.679269392657084 0.873869268025934 0.856222560107214 0.0890460166975021 0.709220065599891
"cg15658793" 0.913728094317923 0.910766099919111 0.678979954248737 0.921143440793119 0.823813629454162 0.0979841633743658 0.631264571452455
"cg11596902" 0.875802682228002 0.890299484337303 0.647889597616252 0.89406062680105 0.832030025077789 0.0809107366277298 0.658561498618217
"cg25693317" 0.886362292423302 0.888708133965866 0.772791459551798 0.882903494201947 0.843553333385794 0.111673783475748 0.698852843473035
"cg10487428" 0.882664257889607 0.886136519878545 0.714231296238493 0.885654868278182 0.828826736517846 0.0946759449446574 0.650043795438232
"cg01699630" 0.876460153380341 0.882217098907875 0.843298618514129 0.874704144901268 0.837048023808934 0.123399122886308 0.708741255545473
"cg17852482" 0.876102171748561 0.872975804069542 0.805545810025685 0.867850504462026 0.805898664650316 0.106718090114431 0.678529319950575
"cg13595556" 0.896358233832243 0.903130346838993 0.597178124642914 0.90331019675949 0.750129242133223 0.0720281836174683 0.64839301167665
"cg23169883" 0.959732760093199 0.965207481587421 0.326455790849618 0.956008612081851 0.917868726822757 0.0845756024526366 0.702478787173875
"cg24737761" 0.885143359451179 0.880741573806191 0.777875281476035 0.879951896765055 0.806868424702455 0.11292760136396 0.663795397660134
"cg23338668" 0.865893065781791 0.878034014354272 0.821652057991815 0.869590215737048 0.847145408702566 0.125227076158526 0.651096377118649
"cg09342997" 0.852963273446472 0.86806509967208 0.720220894097463 0.846884222616954 0.846500649789336 0.101359452317309 0.724471218773947
"cg21792134" 0.911170824961816 0.9188022975867 0.848755169993423 0.907494600002618 0.887571200997485 0.169399135101929 0.763088300724408
"cg27510066" 0.860232636381278 0.881437730919528 0.740642972247519 0.872913122864777 0.837880558123401 0.105153950375101 0.600946796342906
"cg13618969" 0.879103961219635 0.883085267699162 0.844231617837131 0.878407637630019 0.843367583893888 0.139992225627267 0.687151986178771
"cg25074794" 0.923615849145614 0.927940488719299 0.811329724523435 0.925869889292455 0.857788282995786 0.166352076899324 0.763177496800478
"cg09418321" 0.864025767448475 0.868066806519673 0.759427068384599 0.869747673159271 0.775593765688331 0.088426405700169 0.473437292889196
"cg13633625" 0.891587376610789 0.899314386697846 0.604960338124625 0.884274262652312 0.864210651003216 0.0976262598063039 0.633883993768694
"cg19867914" 0.881822784786812 0.891139396170902 0.597594598863811 0.895004926958914 0.800607227895899 0.0866429337809664 0.668591553669343
"cg08418670" 0.957480161130864 0.960845732175535 0.549372181914647 0.956213262006102 0.91455225659733 0.135754520796721 0.684492463456302
"cg09535475" 0.864007841881245 0.870394091223788 0.632296529227581 0.864807352095299 0.829532028501319 0.0812617170491758 0.581604217279271
"cg12157761" 0.887261604493886 0.88984787532053 0.517315641379069 0.882520803569283 0.846431272795108 0.072855215991849 0.594534041822368
"cg06465076" 0.886530953407126 0.889000879572584 0.7262701403132 0.880612439473372 0.868046941745242 0.125813248358963 0.644579355497205
"cg12810837" 0.0660984318263023 0.0545437636601205 0.648607690876264 0.0598877513405612 0.113163827041778 0.721452189983939 0.472324590946861
"cg21774136" 0.202327246435025 0.257647701328802 0.654813376090243 0.221588396304423 0.323693503495062 0.843293481334033 0.368124914791533
"cg17843665" 0.202569356851916 0.447567756894984 0.0808472551824306 0.0699862807554816 0.228708971138767 0.71634651430748 0.374777157036983
"cg02368508" 0.39034101136683 0.417063266271968 0.283269410284724 0.042702427344969 0.224716204264237 0.788301285500472 0.458717841443526
"cg03728799" 0.0824168898091491 0.0950742058613477 0.763586878653907 0.135801667451127 0.272126772550937 0.810383512636568 0.576159990948064
"cg17322655" 0.0922079330423196 0.0885025299960413 0.752685715732733 0.371106740444508 0.503516967784563 0.906916393080001 0.718261019884418
"cg23280720" 0.0577527518352843 0.0561468690949683 0.585468737818734 0.272478786854098 0.349549916534501 0.807407035923415 0.611431397047598
"cg25133951" 0.243543715906837 0.0925344569540247 0.431844825841102 0.0580357026079923 0.0974670128045172 0.734726279952188 0.523645759827812
"cg07613391" 0.0686215862702635 0.056967767423014 0.659455989190451 0.239442529353083 0.131509810213634 0.777166508463253 0.440176277575227
"cg00754552" 0.367071996888684 0.35166387902286 0.130315225681777 0.116838010815775 0.264877691055225 0.784668597375238 0.556949131854401
"cg18920397" 0.0790507762889718 0.0658634090327062 0.633676150958253 0.234849925303704 0.130421438588933 0.785064380497452 0.513626663215933
"cg26106166" 0.137502233787093 0.109574721852915 0.671266101562622 0.188980927543119 0.131206140758115 0.787369061577132 0.213071776468302
"cg24310395" 0.0701601576344312 0.0633976408606245 0.629419319243456 0.34169397572604 0.102087931894502 0.783876534271285 0.23893101872717
"cg02212836" 0.0965882617870622 0.103871651434646 0.151459507520291 0.08026875457313 0.233622223556441 0.703886833796387 0.649750685992859
"cg03889044" 0.0851119908951772 0.0815907964677638 0.453764043499776 0.306105300310634 0.38926344608221 0.825419657846152 0.593081195503432
"cg14480046" 0.0968086547524889 0.072469370426147 0.838779914259392 0.173736442230869 0.467466009668753 0.912255306076202 0.813471719455329
"cg26360197" 0.0556847080589653 0.0468870804508965 0.676516609743525 0.274739420147699 0.104138219571942 0.779596795818614 0.213448867406124
"cg11354682" 0.481675647926125 0.526147577083177 0.110446485641031 0.0659035710770467 0.109059693057764 0.826330557621372 0.666398210991105
"cg27051683" 0.0937020872908908 0.0915367333273405 0.466941561439956 0.355916092364004 0.431953937289493 0.874481251190904 0.652140927545945
"cg07018090" 0.537919870851957 0.476752152457492 0.162328825267039 0.0426195650749509 0.303869804206277 0.884366770462404 0.695879630683186
"cg15535471" 0.10761550916695 0.154360868990269 0.469868526899076 0.3946908975256 0.104370998322371 0.81564440155009 0.295806211446373
"cg00795812" 0.0869559918061703 0.0817222630817604 0.225355009691298 0.215552145275578 0.372976557283784 0.779398194412965 0.506354570256985
"cg03526142" 0.0549586151445987 0.0424620035446162 0.708698527727381 0.37544278700259 0.0792509889591604 0.842430516292887 0.335406863411724
"cg09993145" 0.0526538932253544 0.047639412506536 0.0822882615228846 0.133044655947189 0.0695020475746968 0.689954054441041 0.476165027692893
"cg10699171" 0.086348883701595 0.0783122544829897 0.516249539486781 0.182521542862874 0.114493559941589 0.820851897514199 0.564359035601632
"cg23954655" 0.0737420788782347 0.0724840296573506 0.134249494612153 0.072358328462575 0.161490465239332 0.760691677222783 0.552084838619311
"cg25105522" 0.843472451554146 0.855961159988584 0.890758173536703 0.917822898684191 0.863020541851662 0.877665537194689 0.191275150984896
"cg06768361" 0.951095048916065 0.961283688406625 0.875790734695031 0.953144550779454 0.926929004341628 0.904020306467074 0.261876763663975
"cg15974642" 0.900630681232323 0.901955697861247 0.886393016552321 0.892180904603198 0.8918816872101 0.879536412186268 0.239119897092986
"cg14203426" 0.962217297042468 0.95981629729546 0.943341397615443 0.948574883360753 0.955477573339422 0.931321175909587 0.305362714399705
"cg02349468" 0.960186791025043 0.907577159214795 0.948967037817214 0.950502201919166 0.949811519444751 0.932900606410708 0.312683382171726
"cg18168751" 0.960406244498484 0.962262311447407 0.950270462465487 0.947629369095283 0.954075110871996 0.949615679790077 0.32531199621948
"cg22353369" 0.877859733357791 0.883339458495765 0.884482937693307 0.894396001315502 0.89934955643779 0.885295566675989 0.269233047098251
"cg03445653" 0.881052881578662 0.893807944274946 0.879802240548046 0.889595632401647 0.82954422939253 0.8964184575096 0.269433293061349
"cg19586199" 0.95087678499383 0.956941541372001 0.910225213210025 0.954863383934761 0.953733501160814 0.929091478289803 0.332875841943862
"cg17052552" 0.880097819545215 0.877778215073638 0.881815952789464 0.882906756934514 0.879091646203885 0.890742442153595 0.273687895648633
"cg25580656" 0.96273521979547 0.962503155725422 0.95612404977232 0.961034223643155 0.91945436311427 0.956887648239391 0.345513060145751
"cg26811065" 0.878619704569595 0.880403366219215 0.874262711356867 0.884834480551776 0.854310408684812 0.867007784164173 0.267834514640552
"cg22379472" 0.904384560930753 0.902298224155828 0.901000544333077 0.90656074560432 0.886446993755348 0.889015490111689 0.2976633564463
"cg04643690" 0.905797152422329 0.915002375900225 0.873179841804953 0.891666739722552 0.901104128970484 0.856608838673134 0.290501287078872
"cg04120520" 0.894274308918049 0.887332490540202 0.870487043838467 0.888035987440059 0.887090571418524 0.850982432653973 0.281324729361148
"cg11759194" 0.885377473405216 0.890623017943051 0.883733633565742 0.882503807548624 0.87797441851535 0.879016976734334 0.28671069104294
"cg03767333" 0.862749116234429 0.875712622480553 0.838095564941605 0.863559827851162 0.817925642844675 0.830885833174385 0.252227574833812
"cg23678058" 0.881061101465954 0.888377041343623 0.867613162329061 0.89223777023904 0.835424451595508 0.844591973495796 0.272737250884277
"cg10594510" 0.95378012628344 0.954074617562365 0.945368905586858 0.953337666750712 0.90298177163851 0.937930938650149 0.349574410130834
"cg00344445" 0.938273410924771 0.945236812469175 0.741950387099352 0.917982762455078 0.893417488678446 0.418865829354571 0.214197936847869
"cg20151221" 0.878354771976832 0.897103215834661 0.902437735611124 0.909402339878449 0.882615497104705 0.901165683084684 0.30391889811404
"cg26159832" 0.873594902145907 0.872642910754415 0.807009629095402 0.867826009719519 0.848063169884756 0.779298736810035 0.249399308765472
"cg00529757" 0.89054887671873 0.900161315241123 0.881532250616379 0.89095209772789 0.889690392488329 0.879329496097222 0.298431102195498
"cg23044178" 0.895427487496813 0.893973321872642 0.845898491621851 0.879682935992809 0.817153654911642 0.770745097134072 0.26087352083036
"cg21768884" 0.949024543133199 0.95717000807514 0.941242678280837 0.947531132455655 0.950909111931431 0.94641886159648 0.359138454653909
"cg14166189" 0.878946965915312 0.884030042334937 0.877486907014402 0.880132128997688 0.840094760151026 0.880930519808325 0.287370551262913
"cg14267862" 0.870218143463668 0.871704683915581 0.832285936880358 0.861907573340508 0.836761820517825 0.807832044694461 0.261259974637219
"cg08221288" 0.908513896490297 0.908403788508037 0.906145064070217 0.905038697891061 0.90530380559468 0.901370913360306 0.320754410555725
"cg13863638" 0.888846502679499 0.886795757164329 0.874375613576084 0.887260160881923 0.88504683251606 0.866055929884866 0.296820300556316
"cg02814691" 0.893836039811592 0.899317860817949 0.882362895506215 0.893596468609587 0.886492601079639 0.878840108407445 0.304586241117208
"cg14160419" 0.904781749262908 0.917604908239681 0.678390008014465 0.900562619754855 0.8873402175547 0.806183820455718 0.260877535924139
"cg13928485" 0.838191157333394 0.84991574556069 0.81375875976299 0.859522713344816 0.804419395229927 0.785069987807806 0.240961024815617
"cg04228042" 0.895476010511746 0.899416091635335 0.879007096092636 0.894977312520684 0.88877706538159 0.885178101017778 0.306470391199176
"cg17687789" 0.905024321777856 0.906535859230941 0.875692747005973 0.901577306072961 0.892631575133162 0.880179449788551 0.309461000983251
"cg26103369" 0.906630294208019 0.912985979583942 0.889052433786021 0.861477707968166 0.890764709395658 0.862501058944524 0.303922715484838
"cg20555305" 0.908734856507681 0.911009064091751 0.885855074525758 0.901698156060757 0.896127192317668 0.887826134320853 0.31581338629289
"cg12099546" 0.893728258655135 0.89325856625571 0.874853140413496 0.877801056444845 0.892428582308664 0.877686369325532 0.302229922112956
"cg17528559" 0.892407264428796 0.897988529824212 0.896762281251822 0.88707859254246 0.896011905947678 0.893386887423949 0.311693879338724
"cg09899564" 0.873404295321967 0.880061932513175 0.865542628889164 0.873580120656707 0.868974372398838 0.858946505574372 0.288236237829732
"cg24028828" 0.90437185037183 0.904219401944566 0.902596846228824 0.902101361832213 0.894834393871331 0.879503851917301 0.316348447056237
"cg07149267" 0.906651045836766 0.907203039176729 0.897606364521796 0.904096318627992 0.899981512875747 0.900677862592929 0.321195004553256
"cg12077754" 0.887187963504582 0.89655675044389 0.871758761745129 0.888090091501709 0.880727389753644 0.825497087569769 0.293642712773517
"cg24108508" 0.895652085743058 0.899487791782274 0.867267401580443 0.885062120702234 0.894762773244778 0.78046359225841 0.289478192799118
"cg15911409" 0.87224535526376 0.879428926485546 0.846127858162233 0.87273396446582 0.865108032329494 0.856321954561746 0.284914899957768
"cg13904968" 0.881347296865463 0.876388181984237 0.862250433068982 0.874668745870502 0.858385350933005 0.867047890900445 0.290138989787853
"cg11926444" 0.945288836018611 0.947972217712084 0.943066145422461 0.94106552874717 0.943386441047829 0.939064546573859 0.363572395219629
"cg04276938" 0.891112544291315 0.900559495113569 0.830532893376364 0.903099126140574 0.805971384808775 0.783952402368121 0.272858678258133
"cg16666745" 0.900531644478224 0.899152881335558 0.882594185610454 0.895938548910239 0.902551187982692 0.887221944160162 0.315541502763457
"cg13995599" 0.962620153394785 0.965310862625153 0.956941962205982 0.958881673449806 0.959386403607473 0.961814900437163 0.382394461128021
"cg26504110" 0.972025139787923 0.974403638590316 0.966114509871644 0.96964271567486 0.969386004081567 0.965494284189882 0.392413554284302
"cg15599437" 0.0665399353974609 0.15444767805764 0.162173335301523 0.0615766373626964 0.0524219844885678 0.0920043537167383 0.44876151257218
"cg17707057" 0.0772951465242586 0.0652292883462139 0.0947306396821558 0.213004392942496 0.0742347915207654 0.0688537276051859 0.450266096004672
"cg04754652" 0.0633667785104149 0.0599399765183999 0.118180139994354 0.100517150172383 0.0568866919885468 0.219941879842473 0.457577397582485
"cg09742465" 0.255514176865057 0.180241113369158 0.0557756970813779 0.0577660057263538 0.0514485443453357 0.0570484337339538 0.463690358856084
"cg19918549" 0.0522476481998662 0.0445075799821991 0.080140277943186 0.0573660125885729 0.0562550750896465 0.168835775981935 0.434606017308359
"cg05614346" 0.0815691310705849 0.0906742649446302 0.0930291861866106 0.105191329038521 0.101189912905193 0.0899227185590051 0.451590865119641
"cg09458566" 0.299672507835153 0.279608362561857 0.0800928958082971 0.223439288406013 0.115679949119638 0.0792985182556991 0.535951554328811
"cg03638781" 0.0748677446732744 0.0589079659131047 0.0953914402008573 0.0875862561758213 0.0607668519838292 0.0942014775842534 0.441070882672539
"cg25700533" 0.396601394725506 0.190054152470824 0.185063637441202 0.0605876469937821 0.493171428010835 0.244330077983245 0.622300780430601
"cg22184990" 0.0925481818717054 0.0781657272942462 0.0526533842652989 0.0865250189845867 0.0472196648423223 0.0553130813257472 0.435124521766779
"cg04466898" 0.0625874019512898 0.0573304428964014 0.055766815109016 0.0570419206002886 0.055465106438491 0.0554565696231597 0.428741154992394
"cg13538637" 0.0943823917947645 0.0911427336627277 0.291747095279658 0.0854585004175068 0.339374325730181 0.287424849404626 0.572599745900712
"cg13962347" 0.0450343857761892 0.03798283231887 0.0629264769936382 0.0462076974500207 0.04534301194052 0.112507102697269 0.432896098197413
"cg00360761" 0.289051776431943 0.278876313559917 0.189361776852554 0.21987412442672 0.0738161252633233 0.165798870908475 0.577228556781253
"cg19233405" 0.0263035129757034 0.0591992272125353 0.237782723689808 0.0309067944318812 0.366890253246397 0.255260969826702 0.541044670015691
"cg13203135" 0.0826325337013253 0.0650015635288975 0.113650950159887 0.0834468035490039 0.14238762002264 0.481579471371889 0.54295309800756
"cg27540367" 0.12719113621858 0.0636660728469586 0.0582815616893535 0.385902971897001 0.0982170778341776 0.0583039289229946 0.513831559553387
"cg08726900" 0.0783767126942335 0.0650295575057765 0.321633721839022 0.472846516129405 0.0947953362355552 0.418671742761672 0.631047348651574
"cg27485596" 0.0743570956841251 0.0800023561333215 0.336419419754284 0.219757806266185 0.130150596386215 0.414274044686271 0.600324436748258
"cg08317738" 0.195923434335551 0.249469702162443 0.137191126458057 0.132736970314671 0.129469841193663 0.128385216314664 0.548570184047016
"cg09729012" 0.132302837680027 0.141716155640549 0.171519949364005 0.157004223369986 0.135408143896764 0.130252904167638 0.533278348942709
"cg10825530" 0.139179131986414 0.112191371304272 0.180880562763273 0.588538411950695 0.106659483708521 0.335996829990063 0.633356850053638
"cg01099825" 0.0829021068974341 0.0586474236664996 0.303028674830848 0.0877376145329865 0.338353568832404 0.429465372609329 0.606877277610251
"cg20660269" 0.0317955034246607 0.0298603010266015 0.176727954525021 0.0363923743829036 0.0732187736605408 0.0627502012470297 0.459763491046266
"cg24138325" 0.226525966362486 0.179513279282905 0.238090732027049 0.0909016853877153 0.34976850882421 0.108990750520806 0.589209883538272
"cg03422583" 0.0789237256571624 0.0460129781352243 0.0478221807367119 0.045062028279242 0.240587666816467 0.0494025914386967 0.47731849167415
"cg11630392" 0.0953317350014807 0.0889850205237684 0.325609388121787 0.187212115682901 0.116728600367215 0.498044625909359 0.618482324405375
"cg13639901" 0.0984085536152767 0.0828810497270655 0.101569165350423 0.14353178582758 0.0944715135642586 0.121314622376335 0.51246318000684
"cg13415831" 0.103142022615293 0.109322231871584 0.0532185028390015 0.320777239972666 0.0515005803217598 0.0471695206523654 0.519552332717675
"cg08574423" 0.029825177891195 0.0322252465083157 0.0541549158685933 0.0304851502086499 0.118675390217023 0.113245427666896 0.468857231142503
"cg03636488" 0.0834418098934851 0.0944162624566334 0.125595972511271 0.075711623143566 0.143639251091663 0.174849695135621 0.532257695379928
"cg11958644" 0.089982180524735 0.113232228581514 0.0433893554671667 0.0457245866729076 0.202568759232666 0.0507517859813136 0.509646053169795
"cg25598890" 0.216486865995669 0.063880595585861 0.0450920092844199 0.0615759020452766 0.0414756317573218 0.0432785533233662 0.501261880087481
"cg08098128" 0.0708436628536377 0.0629279218680888 0.0608968131691005 0.108209103921909 0.105515495131468 0.0468856230808319 0.502049471304061
"cg15694422" 0.377677825047698 0.192046504586014 0.104768853918051 0.157822164350736 0.576582530603907 0.110201482095194 0.680092465283921
"cg13408344" 0.0843102681109558 0.0687527171015883 0.228209435366546 0.115649152161294 0.123225607699614 0.378817393009992 0.601934284649331
"cg20472746" 0.0662140525276664 0.0597032298698727 0.0834390287645189 0.207781277646753 0.0816453591260936 0.174278188610355 0.546255465244153
"cg12634208" 0.420087300399288 0.388071572755551 0.122263722370401 0.209346558152824 0.23946384913091 0.120230278001666 0.680551401453142
"cg13810673" 0.0491933581871492 0.0406698192950511 0.0509139185819426 0.399499545192303 0.0440286662368801 0.0860081216098445 0.546495194251652
"cg06637812" 0.0691595864230347 0.0654444086365716 0.0941520386128045 0.105753299603406 0.258408538866209 0.105143598959795 0.550145487196083
"cg15153141" 0.297900447602267 0.145010879654542 0.042325951885941 0.0427724329324401 0.0704863594465906 0.074222922415354 0.548022936344701
"cg20979153" 0.0903293876301766 0.0724899928254727 0.067838683296198 0.588535330638944 0.0910959377289293 0.0760944582991227 0.603045171555125
"cg04987734" 0.0553142778906082 0.0626553958981579 0.13208083371576 0.040808495001843 0.174519544811665 0.212700960702295 0.554030353780419
"cg23966363" 0.100486047069968 0.0505630104579627 0.0797699075252545 0.110623875714999 0.0556477800488126 0.0678144186557473 0.521627328086156
"cg06832898" 0.156822911101991 0.3192580991417 0.165720650196255 0.0665331284343213 0.585292483681052 0.0701956603551014 0.666603218286234
"cg15752436" 0.0536026324309634 0.0511415895657985 0.0655387808229325 0.0537830844596555 0.0585009769798375 0.149200163572843 0.518571241255144
"cg07884764" 0.105862460752973 0.0726459257901909 0.188330286902843 0.0763903846741233 0.0656900902425386 0.147586625616476 0.572560221722387
"cg02003183" 0.047664408613745 0.0466306491057131 0.0795907942998906 0.0479965732836719 0.0862802885086666 0.101519309347541 0.535433592051649
"cg10768932" 0.0531613052509541 0.0458877772232651 0.38088386618514 0.0500007603460131 0.0523151991640955 0.0672621172170283 0.623507621977511
"cg01722297" 0.127353022398518 0.113916655517903 0.132563637764196 0.373165896482295 0.181694174712136 0.126122965145311 0.706314013539267
