"probe_id" "refU" "refM"
"cg20471298" 0.388713151996114 NA
"cg20511463" -2.13913772328096 NA
"cg20518572" -1.47882754342181 NA
"cg20552012" -0.31484499176781 NA
"cg20658918" -1.54766616180156 NA
"cg20671534" 0.792047523639735 NA
"cg20713174" -0.199293358155597 NA
"cg20720918" -0.34856685950545 NA
"cg20722129" -0.717895810420283 NA
"cg20732286" 1.44821924458026 NA
"cg20738928" 1.52280706448269 NA
"cg20738996" 1.70401158550574 NA
"cg20832722" 1.55155884557282 NA
"cg20930094" -2.29017309415913 NA
"cg20935741" -1.7685613502463 NA
"cg21011350" -0.542787030931805 NA
"cg21037570" -2.95101843340681 NA
"cg21054919" -0.124141480002766 NA
"cg21084943" -0.315010048768874 NA
"cg21116021" 1.20859427522508 NA
"cg21120402" 1.53197251122103 NA
"cg21153839" 1.38218800769424 NA
"cg21166989" 2.21180593482132 NA
"cg21187597" 1.2751126277154 NA
"cg21216606" -0.260359288902273 NA
"cg21335826" -0.567308220304193 NA
"cg21386089" 1.27920058622128 NA
"cg21502663" 1.12731227914534 NA
"cg21537939" -0.688056490759907 NA
"cg21648391" -0.467816606160465 NA
"cg21790715" -0.0452154519200265 NA
"cg21843755" -0.864134394816704 NA
"cg21858899" 0.650337564266825 NA
"cg21859992" 2.06141557520917 NA
"cg21905068" 1.04574695557089 NA
"cg21926118" 1.72374739019167 NA
"cg22031999" 1.3726106012687 NA
"cg22037121" 0.497669229957389 NA
"cg22045228" -2.78302662628867 NA
"cg22119716" 1.54944767239566 NA
"cg22171085" -1.69637599721617 NA
"cg22281935" -0.39053019457374 NA
"cg22356722" -1.59708041353706 NA
"cg22480490" -1.17924478887189 NA
"cg22544007" -0.757802678715196 NA
"cg22641501" 0.242230627009638 NA
"cg22680399" -1.43645302942268 NA
"cg23004099" -2.11423492800707 NA
"cg23120061" -0.732301041479916 NA
"cg23200404" 2.24368980467796 NA
"cg23227259" -0.884152437867057 NA
"cg23238134" 0.183389786444391 NA
"cg23273841" 1.15110447810126 NA
"cg23460578" -0.18746882626299 NA
"cg23531340" -0.322603171137234 NA
"cg23612095" 0.285103432623139 NA
"cg23620902" -1.63630713121813 NA
"cg23729407" 1.92501298358729 NA
"cg23761332" -2.92602947246036 NA
"cg23761428" 1.29965107884328 NA
"cg23928435" -1.59082699641186 NA
"cg23998478" -0.99181343013092 NA
"cg24073418" 0.214871741302437 NA
"cg24074685" -1.94363263607547 NA
"cg24173596" 1.49896797174293 NA
"cg24309555" -0.274319031218865 NA
"cg24330386" 0.0505152427566768 NA
"cg24338076" 0.0815452586631377 NA
"cg24414737" 2.01561453241625 NA
"cg24516399" 0.861016906922847 NA
"cg24544275" 0.814103089870384 NA
"cg24585928" 1.08494048204419 NA
"cg24654185" 1.05472498031258 NA
"cg24704015" -0.780291727464044 NA
"cg24721179" 1.88259912589184 NA
"cg24756435" 1.61327375518024 NA
"cg24875546" 1.73412423769135 NA
"cg24901939" 1.05627682011439 NA
"cg24912023" 0.258615399800141 NA
"cg25035485" -0.586637539289952 NA
"cg25090994" 0.571623970730583 NA
"cg25300167" 1.46288897836439 NA
"cg25302172" 2.07435667802142 NA
"cg25331437" 0.942036417224487 NA
"cg25348336" 0.127636286145397 NA
"cg25412594" 1.31793080298794 NA
"cg25473181" 1.99768055756042 NA
"cg25480418" -0.710235232583541 NA
"cg25480799" -0.58913745225518 NA
"cg25488082" -2.49286416977473 NA
"cg25491247" 1.36147303970167 NA
"cg25498731" 1.22734128608669 NA
"cg25501422" -0.907911254914685 NA
"cg25537217" -2.08542021665344 NA
"cg25612297" 1.87032967697118 NA
"cg25621735" 0.540470557287395 NA
"cg25629041" 0.760325164392934 NA
"cg25784469" 1.62308749526885 NA
"cg25814715" -0.245133003917418 NA
"cg25817973" 0.360967638986679 NA
"cg25986200" -0.396679612275224 NA
"cg26144569" 1.00521520776828 NA
"cg26206686" 1.20701873321328 NA
"cg26239485" -0.350731105630452 NA
"cg26250555" 2.19184845241919 NA
"cg26337695" 0.182210807407272 NA
"cg26381918" -1.95975502128351 NA
"cg26534993" 0.171881576506412 NA
"cg26569295" -0.935530619771005 NA
"cg26580045" -0.53266325500955 NA
"cg26640077" 0.766953824579298 NA
"cg26680517" -1.89813236087519 NA
"cg26688472" -0.915772899674983 NA
"cg26707709" -2.21220539992096 NA
"cg26767960" 0.998589517487908 NA
"cg26799339" 0.360052388024475 NA
"cg26821758" 1.29307489258708 NA
"cg26830902" 2.04264154167003 NA
"cg26875877" 0.1301426450745 NA
"cg26900154" 0.919132486119843 NA
"cg26909602" -0.462175659223377 NA
"cg27024083" 1.3485154531062 NA
"cg27216780" 0.705342441498755 NA
"cg27305303" -0.438820569186817 NA
"cg27361011" -0.70240936227849 NA
"cg27391564" 1.71709109132138 NA
"cg27447296" -1.53053445408577 NA
"cg27492839" 2.04364805604301 NA
"cg27535214" 1.58152789264044 NA
"ch.2.4116732R" -0.897161833330811 NA
"cg00023132" -3.31721006366795 NA
"cg00071446" 1.96946476767568 NA
"cg00085889" 0.271917822750087 NA
"cg00091063" 0.482847606482968 NA
"cg00247334" 1.06867635871265 NA
"cg00379733" 0.772266111913014 NA
"cg00492055" 1.78119697905804 NA
"cg00857526" 2.15831822334592 NA
"cg00890010" -2.07265789898804 NA
"cg00896370" -0.835569455207775 NA
"cg00973947" -1.67460877441433 NA
"cg01137401" -1.34516711924849 NA
"cg01423563" -2.75749778150644 NA
"cg01435641" -0.504276540186308 NA
"cg01442142" -0.84182178667535 NA
"cg01551787" 1.62624991710819 NA
"cg01569076" -0.37901801986031 NA
"cg01638082" 0.828593994703683 NA
"cg01687925" -0.425581467711619 NA
"cg01733045" -3.02019562274466 NA
"cg01980311" -0.957954229992171 NA
"cg02039956" 2.4692168622453 NA
"cg02147797" -1.31756606394216 NA
"cg02219026" 0.882936309693895 NA
"cg02428072" 1.84197858011472 NA
"cg02469330" -1.44383730963834 NA
"cg02506578" -2.7660012593794 NA
"cg02538052" -2.72941054230297 NA
"cg02830576" -0.899447631430421 NA
"cg02872623" -1.84469737342188 NA
"cg02906397" -2.38940844686626 NA
"cg02912041" 2.06353798584366 NA
"cg03031322" 0.303019840040048 NA
"cg03329949" 0.885033555786718 NA
"cg03422213" 0.300636745054388 NA
"cg03444965" 2.11714542793332 NA
"cg03455765" -1.13589947912538 NA
"cg03468967" 1.07906167221984 NA
"cg03672716" -0.385515669476217 NA
"cg03855994" 0.0281409297598204 NA
"cg03931661" 1.08254744487572 NA
"cg04177705" -3.18236490987035 NA
"cg04337056" 1.34487920565442 NA
"cg04359302" 0.946678256452874 NA
"cg04376312" -0.434525895761218 NA
"cg04382358" -1.32293518983319 NA
"cg04548463" 0.0584320908193245 NA
"cg04685459" -2.08998166690999 NA
"cg04800394" -2.71335683298648 NA
"cg04830808" -0.374317175294152 NA
"cg04883648" 1.56366470506947 NA
"cg05066804" -0.00733836863632619 NA
"cg05088549" -1.661192254971 NA
"cg05131382" 0.300213429119327 NA
"cg05274741" 0.108456600037023 NA
"cg05275468" -2.81560976972243 NA
"cg05339588" -0.789057849722674 NA
"cg05506475" -0.282776142297545 NA
"cg05508062" 0.302318080371499 NA
"cg05550371" -2.58667535715425 NA
"cg05951558" -0.971816549591537 NA
"cg05993589" 1.4234758254583 NA
"cg06042395" -0.653855356383518 NA
"cg06194885" 0.800430479209925 NA
"cg06223018" 1.95103571207705 NA
"cg06288131" -0.592038242754883 NA
"cg06391577" -1.1384837972134 NA
"cg06478567" 1.82134897201878 NA
"cg06504655" 0.34202592319726 NA
"cg06613840" -0.547892186154998 NA
"cg06657944" -1.89884941535831 NA
"cg06797115" 0.806978664985503 NA
"cg06815586" 0.430615098601558 NA
"cg06835245" -2.48806580937937 NA
"cg06976096" -1.6622281946666 NA
"cg07054681" 2.19165157925299 NA
"cg07105272" -2.21523957445076 NA
"cg07120369" -0.909492398445484 NA
"cg07184807" 0.234512655397403 NA
"cg07532067" -2.12521239559297 NA
"cg07580010" 1.57963759055039 NA
"cg07634101" -2.48318083984077 NA
"cg07677545" -2.78777351363174 NA
"cg07805345" 1.24150721630672 NA
"cg07817810" -1.67586156281404 NA
"cg07860992" -1.39668310976618 NA
"cg08039008" -2.11397195790233 NA
"cg08234618" -0.0382756493466748 NA
"cg08278843" 0.319817079262746 NA
"cg08292024" -0.676310419774168 NA
"cg08395365" -2.32706534764768 NA
"cg08470013" 1.75794060348452 NA
"cg08473324" 2.26136894275901 NA
"cg08491661" 0.248754691644455 NA
"cg08640901" 0.187139876001699 NA
"cg08938727" 1.31468271382786 NA
"cg08963132" -0.435139353957482 NA
"cg08995668" 0.203534656574237 NA
"cg09009983" 2.12788193304388 NA
"cg09257425" -2.79097291736602 NA
"cg09312708" -2.23812561804172 NA
"cg09406615" -0.000925425443811871 NA
"cg09435227" 1.00896564480913 NA
"cg09447658" 1.30569987214052 NA
"cg09583921" -0.656633643580934 NA
"cg09747670" -1.48164148665459 NA
"cg09850161" 1.52480792971096 NA
"cg10023624" 2.26460538702343 NA
"cg10112837" 2.10365947719549 NA
"cg10239071" 1.09154800877908 NA
"cg10272954" -0.320712035862481 NA
"cg10318621" 1.99360562221063 NA
"cg10452974" 1.65819194961848 NA
"cg10500167" 1.00333114982925 NA
"cg10707794" 0.401520338160169 NA
"cg10714940" -2.74655064283691 NA
"cg10797550" 0.636979844384841 NA
"cg10894222" 2.19115896616436 NA
"cg11151929" -2.33990312928923 NA
"cg11178666" 0.824813105777547 NA
"cg11282156" -1.57207770377745 NA
"cg11382241" 1.34051136721004 NA
"cg11491652" 1.05970301807934 NA
"cg11563860" -0.470112476934004 NA
"cg11728787" -0.195931716539933 NA
"cg11737081" 0.55816527571812 NA
"cg11804239" -0.68562709739186 NA
"cg11804953" 2.27911182560337 NA
"cg11839365" 0.327210507045827 NA
"cg11857210" 2.06815352245379 NA
"cg11874143" 0.203550513407103 NA
"cg11938051" 0.15455115879973 NA
"cg12089094" 1.20636897471853 NA
"cg12109221" 1.19590557104886 NA
"cg12120251" 0.481277349986103 NA
"cg12213930" 0.749302524397944 NA
"cg12309030" 0.569690556402936 NA
"cg12389888" 1.38132659233052 NA
"cg12438842" -1.63414428012222 NA
"cg12459603" 1.14119948339177 NA
"cg12474590" 1.104401635892 NA
"cg12655729" -2.99640572500589 NA
"cg12666980" -1.85654839296683 NA
"cg12823953" -3.06895181220142 NA
"cg12835313" 0.84318116479093 NA
"cg12869262" 1.22847640367331 NA
"cg13532410" 0.540485649802307 NA
"cg13668025" -0.766414794058622 NA
"cg13685139" 1.68427663820305 NA
"cg13706582" 1.27056121589463 NA
"cg13919821" 0.596089868810068 NA
"cg13975062" -1.93410609679943 NA
"cg14091595" -2.54835260825925 NA
"cg14209399" -0.400288693588173 NA
"cg14511273" -0.636273061762636 NA
"cg14557816" -2.91565327057723 NA
"cg14634738" -1.08900682094485 NA
"cg14982088" 1.25469783943408 NA
"cg15036157" 1.07760781149623 NA
"cg15062059" -0.730963096680113 NA
"cg15180789" -0.300802060046097 NA
"cg15280030" 1.70745648705325 NA
"cg15340526" -1.96212289900087 NA
"cg15421324" 1.30414777607755 NA
"cg15554219" -1.55016079410959 NA
"cg15607367" 1.22501230659546 NA
"cg15655154" 0.0332704251688921 NA
"cg15665630" -0.121276326764552 NA
"cg15779891" -1.93335949433551 NA
"cg15872672" -2.03646890540732 NA
"cg15911651" 1.9044696258171 NA
"cg15921876" -0.888806484934805 NA
"cg16021217" -0.290486156305981 NA
"cg16146432" -1.87190660695837 NA
"cg16202338" -0.199109015184713 NA
"cg16312512" 2.02514724832227 NA
"cg16418793" 0.680540268054244 NA
"cg16468910" -1.18053338710194 NA
"cg16506114" 0.24916911315259 NA
"cg16511985" 1.64483507343135 NA
"cg16532529" -2.4191231869112 NA
"cg16724585" 0.0935951394265524 NA
"cg16805215" 0.0383492291033244 NA
"cg16842214" -0.205543190519167 NA
"cg16854049" 1.39204439722408 NA
"cg16984019" 0.183714098863556 NA
"cg17071181" -1.93865779840205 NA
"cg17188574" 0.969820144605707 NA
"cg17200204" -1.85166604055999 NA
"cg17286435" -0.805541732570836 NA
"cg17936744" 2.16309698500793 NA
"cg18022496" -1.66607738376536 NA
"cg18082912" -0.342994966827275 NA
"cg18113058" 2.06662298856685 NA
"cg18138031" 1.50832449011477 NA
"cg18358875" 0.842229546030539 NA
"cg18479299" -2.41227602084606 NA
"cg18596939" 1.15494409768804 NA
"cg18770678" 2.33233398932486 NA
"cg18817801" 0.833376296160485 NA
"cg18859045" -1.08385310220501 NA
"cg19148060" 0.861456343701698 NA
"cg19392504" 1.24350973057821 NA
"cg19436929" 1.91357577208895 NA
"cg19471725" 1.0285042091812 NA
"cg19508367" 1.39135823042437 NA
"cg19668234" -0.513174374439046 NA
"cg19740375" -0.513920583095622 NA
"cg19877765" -0.858334658374082 NA
"cg20035453" 0.417158934011527 NA
"cg20172468" 1.28522358372156 NA
"cg20178966" 1.99706378240903 NA
"cg20193910" 0.851982469206658 NA
"cg20215454" -2.71383695647152 NA
"cg20232291" -0.445098197115536 NA
"cg20724214" -1.09278063820291 NA
"cg20724227" 0.391148028931475 NA
"cg20886263" -2.08848435821855 NA
"cg20899266" 1.3152868613767 NA
"cg20962955" 1.81233623218123 NA
"cg20988073" -0.488977790971114 NA
"cg21010050" -2.67993495276527 NA
"cg21051086" -0.70840149816309 NA
"cg21070272" 1.02491366529975 NA
"cg21105590" 0.859549502320401 NA
"cg21120436" -1.01740907822662 NA
"cg21196581" 1.69158256405066 NA
"cg21402640" -0.285469545840594 NA
"cg21438160" 2.27791605697426 NA
"cg21456897" -0.807602555329997 NA
"cg21526120" 2.14019263196703 NA
"cg21530419" -2.22467258543039 NA
"cg21634555" 1.4086857160938 NA
"cg21769114" -2.90724289113761 NA
"cg21888246" -2.00088512456926 NA
"cg22189386" -0.659687169156027 NA
"cg22202670" 1.24841946638044 NA
"cg22409223" -2.69946252706499 NA
"cg22464548" -1.62198451591136 NA
"cg22505778" -0.674371098223099 NA
"cg22753768" -1.07736974016464 NA
"cg22811212" -1.15912349898064 NA
"cg23078522" 0.496047944486167 NA
"cg23126947" 2.02665300194683 NA
"cg23141851" 0.385677104533697 NA
"cg23349968" -1.03331182941846 NA
"cg23411103" -0.45243158165411 NA
"cg23629183" -1.5460145388789 NA
"cg23633526" -2.20187448107982 NA
"cg23814743" -0.765923545850152 NA
"cg24027397" -0.732658794293543 NA
"cg24042854" 2.2315868284303 NA
"cg24198004" 0.525768925877447 NA
"cg24315257" 0.666380491522255 NA
"cg24353466" -3.01051799315723 NA
"cg24405999" -1.56452198262911 NA
"cg24444655" -0.587795778121998 NA
"cg24789299" 0.993000260084502 NA
"cg24856922" -2.85911298088276 NA
"cg24938727" -0.932070756917938 NA
"cg24967487" -0.124465928287687 NA
"cg25091678" -2.50926007988737 NA
"cg25112966" 0.638298130888772 NA
"cg25140571" -0.791089082290316 NA
"cg25315362" -0.7433068889012 NA
"cg25358250" 0.890927412562538 NA
"cg25380514" 2.04324106640524 NA
"cg25441771" -3.13535176849205 NA
"cg25457604" 1.60663612659254 NA
"cg25481888" 0.253141247513399 NA
"cg25507803" 1.35109005000716 NA
"cg25661769" 0.752468678877672 NA
"cg25845705" 0.335698839057302 NA
"cg25859972" -1.12738375360892 NA
"cg25951608" 2.06364241043038 NA
"cg26086731" 2.03920317011518 NA
"cg26129220" 1.19421530012926 NA
"cg26181727" 1.01953481618821 NA
"cg26188543" 1.0451807061639 NA
"cg26224785" -1.5568900389102 NA
"cg26277102" -0.407854565576006 NA
"cg26334657" 1.18256349630853 NA
"cg26360732" -1.24224671423515 NA
"cg26366417" -2.11987784316322 NA
"cg26400693" -1.62123878330386 NA
"cg26466623" -0.11301673582821 NA
"cg26693329" -2.4547269639091 NA
"cg26797723" 2.29321739763218 NA
"cg26850451" 0.98539300152304 NA
"cg27101425" 1.61053531843681 NA
"cg27133310" 0.229983927471053 NA
"cg27421491" 0.366724650918134 NA
"cg27583169" -2.50942917503887 NA
"cg27607520" 0.623701245158309 NA
"cg27622017" -1.20899342005111 NA
"cg00169419" -1.23573064623174 NA
"cg00179663" 1.65931204576471 NA
"cg00404717" 0.443284679068506 NA
"cg00426517" -2.54083279681882 NA
"cg00466839" 1.03664154153146 NA
"cg00562118" 1.35020689289037 NA
"cg00772585" 1.30819830891294 NA
"cg00846287" 2.0699653565677 NA
"cg01136850" -0.60288563177783 NA
"cg01196996" 0.799195959378036 NA
"cg01314834" -3.19030955292328 NA
"cg01321174" 0.795991699383588 NA
"cg01322290" 2.02721282783378 NA
"cg01412011" 0.9255503782596 NA
"cg01441113" -1.86897764299149 NA
"cg01447579" 1.66474054439161 NA
"cg01543582" -0.364537858922618 NA
"cg01578057" -0.228784296962144 NA
"cg01612660" 1.57330665889282 NA
"cg01713582" 0.482810180366218 NA
"cg01785568" -0.612542511157059 NA
"cg01916237" 1.19086949355381 NA
"cg01961092" 1.07380986865519 NA
"cg01967399" -1.01726373501264 NA
"cg02132458" -2.85551484434486 NA
"cg02182794" 1.75877493773336 NA
"cg02272859" 0.395389739782374 NA
"cg02303933" -0.112123843814828 NA
"cg02417480" -1.28054832366915 NA
"cg02475777" 0.712134040162492 NA
"cg02481294" -0.93212810269197 NA
"cg02564761" -1.44008233625058 NA
"cg02729561" 1.49635642358138 NA
"cg02741177" 1.31706689588102 NA
"cg02749984" 2.29396322314316 NA
"cg02756176" -0.0572795585303531 NA
"cg02847289" 0.57536491024839 NA
"cg02876258" -1.53790714365345 NA
"cg03133735" -1.22803295791552 NA
"cg03148140" -1.32564539974723 NA
"cg03151540" -0.822844400461714 NA
"cg03233918" -0.623619049308041 NA
"cg03330168" -0.267002252247822 NA
"cg03358154" -0.368982229028949 NA
"cg03449631" -1.91161303324815 NA
"cg03458048" -0.241082358877599 NA
"cg03460109" -0.0712561670691254 NA
"cg03673671" 0.259598252342461 NA
"cg03838868" 1.80864576119096 NA
"cg03843978" -0.464931074756903 NA
"cg04080724" 1.70963186273033 NA
"cg04228358" 0.989461980342779 NA
"cg04283882" -3.06795407351827 NA
"cg04322202" -1.6136529593306 NA
"cg04498580" -2.36781014365386 NA
"cg04526298" -0.458697262461641 NA
"cg04529193" 0.744395200425321 NA
"cg04573661" 0.503382084334929 NA
"cg04638710" 0.0773659020998246 NA
"cg04699482" -0.482816818374922 NA
"cg04896534" 0.584679542223297 NA
"cg04947850" 1.95875686340871 NA
"cg05065100" -0.0904679170710839 NA
"cg05082550" 0.875861529292354 NA
"cg05184767" 1.81285800037472 NA
"cg05254651" -0.0103634189720405 NA
"cg05271080" 0.290240611822276 NA
"cg05400079" -1.75659072834845 NA
"cg05454975" -2.71388660244434 NA
"cg05601063" 2.27848441934482 NA
"cg05618426" -0.330779163732088 NA
"cg05634255" 1.16020473861458 NA
"cg05639690" 0.0442824846011956 NA
"cg05665937" 2.00193224783004 NA
"cg05724658" 0.722045379071949 NA
"cg05872234" 1.83697375154392 NA
"cg05885212" 0.226518866163119 NA
"cg05899741" -0.31611600251418 NA
"cg05951609" -1.49520091531112 NA
"cg05980726" 0.45500633647706 NA
"cg06235145" 0.782441450322163 NA
"cg06371723" 1.95306944393652 NA
"cg06417592" 0.742149504924867 NA
"cg06427054" -1.26168003947336 NA
"cg06483432" -0.360250281710828 NA
"cg06609182" 2.23845918067268 NA
"cg06610376" -0.862090472205801 NA
"cg06614472" 1.39409065162301 NA
"cg06843058" 0.370657352865644 NA
"cg06977575" -0.512705329519842 NA
"cg07040220" 1.39672187883452 NA
"cg07048909" 1.47635043512479 NA
"cg07077826" 2.14751828133488 NA
"cg07207937" -3.07838589034226 NA
"cg07266165" 2.13274604280321 NA
"cg07454933" -1.7721177086805 NA
"cg07557832" 1.88444056997817 NA
"cg07824172" -0.58355435199888 NA
"cg07840318" -0.62694179291065 NA
"cg07954844" -2.81323984727763 NA
"cg08217354" 1.98465941071794 NA
"cg08395459" -1.37432291391073 NA
"cg08627193" 0.75355144793396 NA
"cg08675565" -0.477068941996785 NA
"cg08757924" -0.174776414579311 NA
"cg08852033" -2.06460125236289 NA
"cg08931861" -0.662500500749688 NA
"cg08985817" 0.997296399483777 NA
"cg09205065" -2.2945617690374 NA
"cg09409168" 0.0830087617076367 NA
"cg09463890" 0.423722006414057 NA
"cg09749049" 1.88431771196198 NA
"cg09854515" -1.55348113587868 NA
"cg10005960" -2.14814439760807 NA
"cg10094846" 0.313364634534996 NA
"cg10231049" -0.254799637448099 NA
"cg10312566" 0.384524356373599 NA
"cg10745272" -1.58151135947019 NA
"cg10792568" 0.571199725355727 NA
"cg10816700" -1.63477962549177 NA
"cg10827676" 2.28506654988624 NA
"cg10858909" -1.52353620090616 NA
"cg10868445" 0.528153991066116 NA
"cg10946967" -2.53945301707655 NA
"cg11005692" 1.67665403221822 NA
"cg11079181" 2.16859460690812 NA
"cg11104736" -0.583134664873901 NA
"cg11302293" -0.985422504018266 NA
"cg11429746" 0.931274267833659 NA
"cg11501976" -2.48471667617496 NA
"cg11665162" 0.518485792019995 NA
"cg12073911" 0.289107658907527 NA
"cg12283482" -0.152320631347532 NA
"cg12529161" 0.787579172852876 NA
"cg12646794" -0.592499236901469 NA
"cg12759554" -0.165539932809107 NA
"cg12772858" -2.39463873897879 NA
"cg12948920" -0.618079453541813 NA
"cg13123927" -1.17605161130072 NA
"cg13198594" -3.02211712851608 NA
"cg13325228" -0.310709709522163 NA
"cg13423235" 0.920715405029815 NA
"cg13467708" -0.561581771652769 NA
"cg13610072" 0.371377222179574 NA
"cg13622267" -2.75263717473366 NA
"cg13939291" 0.412845922165979 NA
"cg14028622" 0.658190179143492 NA
"cg14264372" 0.301367464447989 NA
"cg14272935" -0.566313712947463 NA
"cg14515522" -0.621217711182759 NA
"cg14530679" -0.451773667880356 NA
"cg14564766" 1.67428757357916 NA
"cg14647845" 1.63465824000394 NA
"cg14746767" 0.550970849984076 NA
"cg14819399" 1.45769498318092 NA
"cg15401252" 1.6933817135389 NA
"cg15403961" -0.0116427926063165 NA
"cg15439664" 0.111509197326067 NA
"cg15625697" 0.554867269177175 NA
"cg15652723" -1.62483762523434 NA
"cg15675184" 1.67015213631736 NA
"cg16527693" 1.38811580961448 NA
"cg16691152" -0.251996445506996 NA
"cg16720495" -2.19417710960373 NA
"cg16735290" 0.7333294720474 NA
"cg16838729" -0.697323291315358 NA
"cg16910246" 1.95450989591929 NA
"cg16931969" -0.286319389637508 NA
"cg16988212" 1.22307160223106 NA
"cg17028658" 1.89762777539218 NA
"cg17135955" 1.82574024692461 NA
"cg17237111" -1.97645343486912 NA
"cg17242664" -0.785722462062956 NA
"cg17265358" 0.419196364814014 NA
"cg17312632" 0.534662965974077 NA
"cg17348730" -2.86452939612736 NA
"cg17465343" 1.08979377752853 NA
"cg17496059" 1.06622228701854 NA
"cg17584633" 2.29722322657072 NA
"cg17707140" -1.60929029684254 NA
"cg17814781" -0.36131379765202 NA
"cg17874485" 1.08048862037706 NA
"cg17943922" 0.858274113525382 NA
"cg18007268" 0.446449979543252 NA
"cg18127012" -0.643071765570292 NA
"cg18207742" -0.581581021960855 NA
"cg18474934" -0.0346038087475873 NA
"cg18493039" 0.131311188151284 NA
"cg19453794" -0.245239535517987 NA
"cg19536713" -0.758005724939018 NA
"cg19764006" -1.76852401061705 NA
"cg19940312" -1.17896257816422 NA
"cg20170110" -0.290455107792748 NA
"cg20263510" 2.17297581114408 NA
"cg20299458" -0.611696075507687 NA
"cg20444990" -0.107934145966419 NA
"cg20735720" 1.27891521385561 NA
"cg21110638" -2.81574426002323 NA
"cg21391046" 1.43650199345993 NA
"cg21621204" 1.6693942981152 NA
"cg21660727" -0.765422475878254 NA
"cg21774863" -2.91617357736295 NA
"cg21784859" 1.40566681729194 NA
"cg21813369" -0.299167777908507 NA
"cg21843114" -0.237990583762687 NA
"cg21911019" -0.204295111642023 NA
"cg21955154" -0.00228835188501872 NA
"cg22277996" 2.17643272720237 NA
"cg22326227" -0.862077787681833 NA
"cg22442686" 2.09047938475496 NA
"cg22582392" -1.99429234316142 NA
"cg22587675" 1.87780426170277 NA
"cg22609784" -0.965809170664373 NA
"cg22739314" 2.06657725490061 NA
"cg22805500" -0.845034933335603 NA
"cg22844780" -0.583251473443316 NA
"cg22869564" 0.149479562982622 NA
"cg22905192" 0.57922687350678 NA
"cg23036232" 1.00596482533613 NA
"cg23419974" 0.797763168419588 NA
"cg23483495" 0.41001741090636 NA
"cg23684925" 1.699551253189 NA
"cg23855365" 0.666700745191939 NA
"cg23928234" 2.28478396635507 NA
"cg23957912" 0.851935734301729 NA
"cg24000693" 1.4207293079238 NA
"cg24012919" 2.33548540809076 NA
"cg24088134" 1.61262595617434 NA
"cg24140037" 2.3583047785442 NA
"cg24335310" 0.986138101760826 NA
"cg24372558" -2.12519429895818 NA
"cg24377560" -0.286584721377175 NA
"cg24511008" 1.94243948874137 NA
"cg24610901" 1.36465084057441 NA
"cg24632637" -0.559226353972036 NA
"cg24644097" 0.953140628664445 NA
"cg24771684" 1.2582972338046 NA
"cg24788860" 1.71474543852248 NA
"cg24793722" -0.0401049758377599 NA
"cg24873022" -0.934536306071032 NA
"cg24914379" 0.578972393042567 NA
"cg25059445" 1.0773488271595 NA
"cg25076678" 1.02950300677558 NA
"cg25087049" -1.3134090382614 NA
"cg25219188" -1.34847948253106 NA
"cg25244375" -0.0893761969811694 NA
"cg25314266" 1.72509388053272 NA
"cg25554036" -0.805316548091767 NA
"cg25863892" 1.2039198635004 NA
"cg25865368" 0.751807184691508 NA
"cg25951168" -0.130222413336497 NA
"cg26038749" 0.27734059780109 NA
"cg26087408" 1.23952745044518 NA
"cg26112353" -2.81898784487756 NA
"cg26260408" -0.536748966821024 NA
"cg26341440" -0.43228776866528 NA
"cg26363580" -2.4392857289798 NA
"cg26489837" 0.666219929528515 NA
"cg26502456" -0.905371226901651 NA
"cg26571760" -1.67699399952972 NA
"cg26723162" 0.0974342780106697 NA
"cg26877604" 1.28556142886906 NA
"cg26994094" -0.534573698435913 NA
"cg27088473" 2.02012342684991 NA
"cg27129029" -0.537990643528448 NA
"cg27212428" 1.16761287447372 NA
"cg27474095" 2.38719148623421 NA
"cg27526346" -1.07157507748865 NA
"cg27534225" 0.799023653978985 NA
"ch.4.11419765R" -1.7912275893353 NA
"ch.4.2115405R" -1.82796906759246 NA
"ch.4.185753098R" -1.81159869163133 NA
"cg00082140" -0.39674008420867 NA
"cg00232679" 0.566007752729101 NA
"cg00233565" -0.339306284331571 NA
"cg00269800" -1.84023956334064 NA
"cg00554165" 1.6314638870454 NA
"cg00604382" 0.72096387641799 NA
"cg00619978" -0.188412696520138 NA
"cg00675940" 0.297507473007379 NA
"cg00766220" -0.882034160174603 NA
"cg00906003" -2.85077239828537 NA
"cg00937510" -1.43693616010554 NA
"cg00986191" 1.03618468031588 NA
"cg01128295" 1.43624955616682 NA
"cg01136977" -2.89475168090843 NA
"cg01146539" 1.64362217115417 NA
"cg01311360" -2.45549120108452 NA
"cg01549315" -0.684431679354502 NA
"cg01563485" 0.640953497554595 NA
"cg01581781" 0.107325687398796 NA
"cg01614723" 1.42335778983981 NA
"cg01704400" -2.92898675419443 NA
"cg01780781" 1.83537358585533 NA
"cg01882222" 0.345973566166335 NA
"cg01882933" -0.763753215726599 NA
"cg01897656" 1.24186329079124 NA
"cg01953482" 0.62559547088769 NA
"cg02031359" -0.528824593763795 NA
"cg02044222" 1.83603485161082 NA
"cg02103202" 1.1271374978308 NA
"cg02119152" -0.617160513042594 NA
"cg02334187" -2.06714214888606 NA
"cg02363766" 0.455597692737385 NA
"cg02380878" 0.413395948474602 NA
"cg02381172" 0.853825718435678 NA
"cg02386353" -2.06379880223437 NA
"cg02389942" -1.10528430682006 NA
"cg02402706" -0.95839556716415 NA
