"GR" "MO" "B" "CD4" "CD8" "NK" "nRBC"
"cg07756788" 0.881226617865375 0.852210752786133 0.887673977599793 0.385329697342242 0.169895855822301 0.812539786693253 0.561956412165561
"cg24885723" 0.895726581924479 0.894578613826671 0.912379907212037 0.354882340544632 0.205632193165377 0.903998149676741 0.624849415521244
"cg23752651" 0.827364968731488 0.867472100953196 0.921614882894206 0.560578740612168 0.150033210137119 0.278503676692503 0.724037538573028
"cg20997320" 0.868414564768291 0.849904600037623 0.88311869073998 0.476228872009496 0.128351478393256 0.308087885730442 0.637348003843085
"cg16596052" 0.927989197274001 0.929778357476774 0.892654187233044 0.590837032133911 0.285703245394045 0.935636237283803 0.819584371829925
"cg07235774" 0.865349716223528 0.880029958180117 0.900076092865423 0.430816693063825 0.204899292455877 0.845665713441188 0.628736117074235
"cg22400291" 0.948424856750146 0.945519307584799 0.943788420907222 0.798513472145053 0.344806306622185 0.935840520962882 0.864489016452318
"cg23001918" 0.827420187555058 0.826811457399106 0.848038813453623 0.668851711910162 0.231397510180797 0.812224848732899 0.753858007226701
"cg14392283" 0.957628352992004 0.956216886695283 0.929252876137068 0.520748909494326 0.283554716644456 0.843374331820098 0.750142551575211
"cg18653534" 0.812186462840932 0.754964707635998 0.850361149933751 0.300137281575685 0.121044596572218 0.74426801780465 0.521615681510997
"cg24765783" 0.829433358375081 0.786698630810803 0.750429263225904 0.642184529847756 0.190108190298977 0.679395511073615 0.760485948846717
"cg20156237" 0.908238715799561 0.903578532640983 0.918668572760799 0.576522097173093 0.276031440491819 0.911419997403199 0.702996606004183
"cg16681873" 0.772362905897328 0.797292220368693 0.856470331095335 0.535800943922685 0.179656907917884 0.769189573854728 0.595030961292143
"cg07707056" 0.896434811404007 0.889403674486062 0.900056296277049 0.894304453105564 0.335761230619416 0.900640446570813 0.800394417718813
"cg18682028" 0.828469803339341 0.84523015416795 0.865899450686403 0.284413776896448 0.153108260612509 0.592692232005437 0.658724754491281
"cg17351376" 0.722754084608115 0.740973612806512 0.768771293315001 0.508816536720096 0.155787110110092 0.803925049439943 0.613646242434433
"cg26354221" 0.946830185729709 0.932981413617054 0.888668404594433 0.453362987695043 0.281088683242307 0.939145557744217 0.671934796742766
"cg09236382" 0.808828359916355 0.789450379378239 0.826731069370665 0.464355723341742 0.15430534908407 0.599645473719283 0.56545928943656
"cg01771871" 0.857435024374123 0.856036963215405 0.884796085343149 0.336830284843828 0.171889360265046 0.593108616065482 0.559501640951503
"cg02061660" 0.845435163491554 0.824151258505715 0.789559907712514 0.474951364359177 0.143475186527645 0.371088067942988 0.605968150429461
"cg11218434" 0.871655570259817 0.871521594016616 0.885540834073496 0.432575158350592 0.219304325298005 0.657061888972462 0.696931909016345
"cg02909446" 0.652429445104756 0.64186370961806 0.751263087487035 0.468275882740071 0.0831935131162794 0.603820441628509 0.547387768301614
"cg06647068" 0.395203664029249 0.364822832853064 0.520939933004441 0.662989484546536 0.829887228404438 0.39156837439351 0.448585893755548
"cg17332306" 0.0446437906403229 0.0417271881906487 0.141640561561535 0.200872932852648 0.485487976190248 0.130027233045292 0.166164022049783
"cg04678315" 0.0346195463250447 0.0376463210020217 0.0481606229530223 0.384020170504232 0.496012453129322 0.118830647452163 0.159390615364727
"cg18696027" 0.0565139482790257 0.0544909595315559 0.0644694199575103 0.3807835345252 0.553382220411001 0.329562913556352 0.311806273002183
"cg12831034" 0.052491587587611 0.0607549001883936 0.0493294548908415 0.404884437375261 0.539544022402741 0.276219985691886 0.221975160704201
"cg20739013" 0.147489122275249 0.154684824715921 0.146018689941699 0.338637383855064 0.564331598882696 0.0644034533896709 0.288831575500607
"cg14992144" 0.0267617689768787 0.0318998762254879 0.02640859249307 0.381905426764272 0.502880117370591 0.170903878762143 0.161788905074327
"cg08553327" 0.14073483050836 0.128412013065727 0.121826061892017 0.330537634336231 0.622895201828611 0.481544929208771 0.381243913187183
"ch.6.33611621F" 0.03710533084812 0.0375534094031429 0.0397214648962704 0.340320623678642 0.492965381049441 0.100239907907498 0.159324896631139
"cg18866281" 0.102078492036802 0.0903705093048174 0.106930440942755 0.444214897083922 0.583596450213926 0.296362393871943 0.249211375497896
"cg06689816" 0.0646145090507172 0.0643959896830274 0.222644943055496 0.420576180450236 0.592177851011671 0.330435072367086 0.240578627504529
"cg04425617" 0.0575403832680206 0.0596233071172148 0.0522202421413649 0.371233349566957 0.543102039712956 0.20933166751008 0.240382507581376
"cg05768044" 0.0992747412437917 0.0927437807874189 0.126218700109007 0.364018644061712 0.557615350919565 0.138844295958969 0.215878620317743
"cg26775866" 0.180854316416258 0.180297244481679 0.203014734728308 0.496386245672619 0.671565602629749 0.336374677998479 0.348557173265229
"cg04862556" 0.0940600865667324 0.0965935673153846 0.102846115837849 0.438342981898005 0.571435000975451 0.088486895841029 0.296206430175472
"cg14913610" 0.0849246293813291 0.0774419751916738 0.104456490928986 0.473357549625639 0.590785108525998 0.288525943920949 0.228471955667789
"cg20941855" 0.14555144983459 0.154133121026345 0.153930991672331 0.559951706680782 0.641939921522658 0.179880961670011 0.332586963189537
"cg25365958" 0.133181759464665 0.136322453760205 0.15680345937657 0.458861359962181 0.616260139990449 0.213087972449555 0.262275742523752
"cg20192997" 0.0936209129126408 0.0671308597382881 0.237803893154832 0.48611855842789 0.618759878028588 0.29009851385036 0.234966587373362
"cg01129847" 0.1261287517758 0.11952962064103 0.197582201627862 0.488665197772 0.624214591901346 0.140736442298082 0.29865156539095
"cg26966828" 0.0341316759335745 0.0373804267373709 0.108438800206868 0.419181387701692 0.541427601708225 0.097039919136283 0.165673096751514
"cg16618104" 0.12572887197638 0.0856828117530658 0.0946603573319297 0.349771371222419 0.564039603389911 0.0923785333545822 0.212747472022096
"cg19482025" 0.0786848317607529 0.0701521572877393 0.0957003054576024 0.355071777415873 0.589934308538012 0.370817992244986 0.198263579206239
"cg15687600" 0.0779251813257151 0.0762095443964546 0.147981064625668 0.486113586288103 0.587177544712066 0.0868717546097629 0.242288305126352
"cg26545245" 0.108411962273977 0.0961459783623154 0.205626372833429 0.515880491177265 0.660713921383184 0.383303118186108 0.267755828543839
"cg00673344" 0.224712662756241 0.215086072618385 0.419154897375123 0.624141234212775 0.798047453736654 0.532948129965687 0.384639541337616
"cg05576959" 0.0226454751977917 0.0331197584122772 0.178611751305973 0.394379533728643 0.568323141571025 0.0613381548103458 0.301129032243631
"cg13247398" 0.0547383071701484 0.062812051845328 0.101053026529984 0.315959153029502 0.55802852901704 0.0742846458585649 0.257835637650884
"cg24124443" 0.071677340708509 0.114461779991817 0.184718252184154 0.539101839538925 0.63642004159385 0.150255869018335 0.278560836709502
"cg23098068" 0.190666722691795 0.109872384903868 0.507871082095582 0.379960955670788 0.715174527458955 0.404248959561645 0.275532651126411
"cg04354393" 0.0609971414357529 0.0631613401163798 0.0662865156575618 0.287109206810078 0.539324835220866 0.0622474551068299 0.179472344104422
"cg21024495" 0.103085404916051 0.0626887896490205 0.0703227594035654 0.368547721203161 0.578445063438937 0.175470727832463 0.184963490034505
"cg20945853" 0.128859334294437 0.102094639773571 0.160982291737734 0.285073076888431 0.618310701083876 0.329826105687849 0.176598728073414
"cg08979352" 0.2091178114255 0.231888175753969 0.268396555536833 0.639311041976636 0.777286687782785 0.459713928588197 0.325908814105047
"cg19563510" 0.0203013374731098 0.0246210735883964 0.0289434213653208 0.301556915985538 0.524457850056991 0.0505024102400838 0.149748434519059
"cg09739398" 0.0662188198250837 0.0852652418166247 0.0598478642011519 0.524250023241042 0.618818310323941 0.125801937117729 0.277102471085965
"cg00539347" 0.0423697499009807 0.0441765301631646 0.0693918770291199 0.468909248390773 0.617094446191897 0.127426003492795 0.30788984178555
"cg10536999" 0.145507805069409 0.186783444018915 0.231091471073933 0.446338079442729 0.700188255246943 0.203340959969614 0.265721950863663
"cg17779658" 0.276808835371123 0.194323281706115 0.0771909220074619 0.534777329591 0.769421074220489 0.517614226814793 0.363893150115274
"cg13443575" 0.0416041671745085 0.0567659219432506 0.0576207692630972 0.462401841112944 0.629950848151091 0.0449590899105433 0.313642917644858
"cg24690709" 0.0929346307009894 0.0634285286282405 0.0650032054321156 0.292694506898663 0.691896671003382 0.528264814338273 0.403048909341255
"cg11230435" 0.0713306627294557 0.0887734225632831 0.26490850163124 0.529021051253958 0.680517933104576 0.0550192860115804 0.220413382963451
"cg19440734" 0.0561800139328965 0.0613228029875989 0.0561984814775606 0.3767958359357 0.622672031337865 0.120934057961541 0.211173284131048
"cg23018755" 0.144785612331357 0.164783347538788 0.18308674775419 0.664358434791622 0.784019608763861 0.235765209775806 0.418946993954571
"cg21340621" 0.0961546981280788 0.0794992433945459 0.259096688551728 0.600504581915968 0.780626784326692 0.350885813186145 0.373350522400185
"cg16207263" 0.0669799213516058 0.0750457093162628 0.0800926204166675 0.5868217601759 0.700531152687089 0.100569773006128 0.273181587026503
"cg22948808" 0.238707586148288 0.105538832293696 0.231687030787991 0.553493938697132 0.826967944509949 0.516042440149795 0.342385026557355
"cg09349128" 0.178918500627913 0.0801186988446887 0.0933232422683537 0.563574865522808 0.772895048857584 0.163283418969636 0.34195634269991
"cg16563370" 0.0822811346797271 0.114141110274953 0.152895203338845 0.697924919144703 0.816886304465079 0.0987447934651449 0.388157718718357
"cg22193912" 0.032825989358891 0.0486488395650674 0.071798639986246 0.703117116163766 0.821509527993581 0.120297202849894 0.327559788528294
"cg12811871" 0.970844294261691 0.960282802122596 0.901361109436473 0.964483885297662 0.919529738896513 0.141065477721052 0.869057550129605
"cg25383568" 0.942325111780736 0.941640021552832 0.944755994539311 0.947229112894294 0.94277771418046 0.168155931595182 0.885523273686647
"cg13917614" 0.924295140225419 0.909352228749996 0.92367349983922 0.927647126272109 0.922291215221469 0.149584305598279 0.83835997135754
"cg00805874" 0.931226359796071 0.941681393933781 0.961419545950223 0.96564052991596 0.891881339525789 0.181822000209746 0.86475181511937
"cg24408769" 0.807178881374881 0.77592329832397 0.945588216354517 0.934128266518012 0.925050591064683 0.1193458201439 0.870032068354708
"cg27274718" 0.886432400191688 0.877112532566834 0.894624091468717 0.904948468225328 0.891983835775278 0.137755656303265 0.800452206101548
"cg27582527" 0.850042887211683 0.841027198987049 0.863054866129408 0.864829922274629 0.863414606315696 0.0973067691116848 0.70043658186355
"cg21333217" 0.961553474945219 0.954844608870795 0.960922947457201 0.958708555928547 0.942287063867293 0.218780295003049 0.937363931711516
"cg05656688" 0.8460813776867 0.896714338848749 0.91270045049058 0.863242540010603 0.72564175937356 0.120857619169315 0.828840714874485
"cg15956469" 0.932696548487252 0.930434508808655 0.94587926968795 0.936832611084914 0.934926085475243 0.195978096263599 0.882602977516824
"cg23015664" 0.92358828146303 0.919468094020307 0.907589265135862 0.922808241174798 0.920672843678806 0.189371709150159 0.899068549086302
"cg02384859" 0.907607485211739 0.897221535979908 0.909267182975193 0.907873738690805 0.883795585403161 0.162169670396811 0.765154198550545
"cg24430034" 0.971359092748743 0.968091656022823 0.968155326510164 0.970176777489159 0.940094518917231 0.243886011306681 0.945083942326815
"cg27309871" 0.893911970232379 0.888830549828501 0.901294762582497 0.902997731214329 0.885988331419155 0.165784170312063 0.804615111032563
"cg21821643" 0.872505246870645 0.853262691460078 0.898803992462479 0.893308097802198 0.873979541900281 0.133723780460508 0.667424140857173
"cg06040872" 0.823151125931309 0.890463361748917 0.913034950190447 0.911665173278894 0.878838895534453 0.162088207929218 0.830731933561039
"cg13613174" 0.853892856799093 0.872924214358298 0.909910926573054 0.90874933897517 0.904052590160994 0.163135503446392 0.816988472214091
"cg06202778" 0.86828913883221 0.835114369768126 0.899686413101168 0.893833657711072 0.881143063885904 0.144523304997541 0.766018212851825
"cg07307830" 0.893933149121999 0.875894187769645 0.901955721990698 0.88642663571931 0.837493592448629 0.153746587461434 0.744917746316604
"cg16340422" 0.927120945770767 0.934728306683149 0.934049395423298 0.926231157768015 0.909601667216521 0.199369867282788 0.755377346752881
"cg02150910" 0.869448793701479 0.865271548164588 0.894874325799985 0.892790729206005 0.868378638612454 0.153174056372601 0.746702326861879
"cg26209730" 0.916923212402437 0.91870861085047 0.923526232495296 0.921188984255366 0.927147838792855 0.207446268259839 0.87278211440849
"cg19563355" 0.853909911675765 0.846241533317528 0.898877623697988 0.868430350331682 0.851009303265211 0.150226129424747 0.811554174190884
"cg08985282" 0.888552502697609 0.878514247458896 0.879720270331858 0.8922872644736 0.850764834673288 0.166445879215061 0.809587966278457
"cg05653887" 0.880581806341353 0.870771061740033 0.901233670501185 0.884354809758441 0.868854627920392 0.158039143896782 0.722782785015707
"cg26012482" 0.850670524752675 0.860141737538238 0.889728472586183 0.822748519906244 0.81605830628164 0.134248155127023 0.733613618429215
"cg22488278" 0.890610101230521 0.882918448419574 0.868444491650156 0.90003204696502 0.865584757260948 0.174032661879614 0.825156010546947
"cg04736625" 0.8401778205663 0.845600132096053 0.859631904935906 0.856105433225825 0.832898501794021 0.139020541147933 0.789417983352321
"cg24578857" 0.950100967528266 0.948799862102594 0.945248253080118 0.904999781152515 0.865036780735672 0.225864477638264 0.920526861576622
"cg03769939" 0.783949843962365 0.926823263220181 0.940996791921688 0.87071656775719 0.712942713652641 0.157767308111986 0.83320527427649
"cg09115713" 0.964141843141185 0.928144570262636 0.897907469949897 0.931933521267015 0.768084819927063 0.200699019246719 0.841436406854655
"cg23474890" 0.917769489351061 0.92214867165926 0.908432699984559 0.808390619977772 0.666980947179992 0.157341397019038 0.818481797898908
"cg18672716" 0.856338871017395 0.854111001410357 0.892435739914631 0.894785843257953 0.848150402353283 0.16464205707319 0.795868476389689
"cg00594040" 0.852000855239936 0.859554246939478 0.872834923541811 0.847759191827611 0.85822053079527 0.140328459051383 0.652551042790386
"cg21634628" 0.890144708860113 0.882540343939233 0.861602949837754 0.833168632828038 0.847891509855896 0.164365856188395 0.780945781496447
"cg05593759" 0.877865267082313 0.876754141363454 0.900479429652875 0.890653361119913 0.858472922088921 0.173371286570991 0.74180053283686
"cg03538296" 0.8688261236388 0.855336776935488 0.878593577565668 0.870279085401266 0.835576783092191 0.150852803192438 0.689034689381911
"cg20657709" 0.880038416448881 0.870493717998926 0.882678316841692 0.887348375460501 0.876849866973043 0.177144665363123 0.78270418181544
"cg12531611" 0.900131714481272 0.885714749684021 0.906946330656904 0.894607289820639 0.875324985663484 0.188103594643526 0.763843831091947
"cg21828319" 0.886527010308629 0.878836636291165 0.841840525816652 0.900449132378396 0.880660609327377 0.187167916301342 0.866113402924801
"cg14301562" 0.823199561351754 0.860223319108954 0.887320072903364 0.883081694002965 0.86099371954717 0.159259064797499 0.730280920495362
"cg26275360" 0.876902014500392 0.854841871985738 0.87683465695683 0.873710843363811 0.865245850244284 0.165103667952411 0.73839289539507
"cg11978441" 0.878031025088974 0.855419748161093 0.879930063971607 0.832082751905548 0.76107590160797 0.151515089046703 0.788135673075943
"cg11100450" 0.891931052816293 0.886677481319704 0.906676920560498 0.890309863915052 0.807575141555844 0.183866160699169 0.798323371690129
"cg26227465" 0.867808250462355 0.844548341085169 0.88163840626761 0.862454351793445 0.779366472262857 0.150431556365073 0.739576560892851
"cg15729230" 0.939370150364146 0.931269716646673 0.937753038450448 0.885829003662227 0.925174090784184 0.236804030035169 0.902734386611499
"cg09788778" 0.896961881779955 0.940917625651724 0.970993375711856 0.974952787421724 0.929552710187314 0.253128626174917 0.883564195525356
"cg21474838" 0.886212657194197 0.884025678552227 0.898925902719625 0.884057065042976 0.866472807904438 0.191074127452147 0.79147437164359
"cg02663352" 0.904246217347753 0.889231363251703 0.889968485751248 0.895059639775633 0.879709936169089 0.207730564852281 0.864608996137268
"cg14058851" 0.861240948536295 0.844169073747809 0.900467360834643 0.8936920281588 0.884429504410834 0.187864119365485 0.82934934505421
"cg16013543" 0.0897390255098949 0.0980436739280342 0.0650244341658975 0.0732081640541253 0.0752132343360395 0.548986172218644 0.118827573275287
"cg26475911" 0.259967192239728 0.133945820092031 0.500171859333512 0.176395667194562 0.495031949647746 0.749175399098208 0.270714228601807
"cg06398474" 0.240251641593023 0.245043114707823 0.178511453757755 0.174656398759659 0.360924838925189 0.729184923440311 0.402068323874429
"cg06101180" 0.123333359845668 0.14262233884803 0.147408981149027 0.321793294317569 0.257053934401633 0.66830367736996 0.227994890758319
"cg07675477" 0.185875471503568 0.1948080149045 0.204408493259758 0.241367734672343 0.346754867517285 0.70637284038817 0.270027559709696
"cg03339537" 0.127927067605715 0.132128793495635 0.138850916430491 0.458775414657426 0.333582082276722 0.707166638711508 0.282948728715968
"cg17654050" 0.241170498911472 0.225336635304556 0.224969134018536 0.545666739551181 0.419965918857363 0.792751246520223 0.302036097188733
"cg17176894" 0.0930720579010254 0.0905132140152545 0.0781818909772273 0.121725204843378 0.19041236690061 0.611465527363232 0.309608542846568
"cg27122888" 0.0859047437582305 0.0768444205310803 0.104126478536052 0.0936041262108101 0.145086680389307 0.583573325929045 0.149832654650942
"cg11481582" 0.0630927408747333 0.0639713585575608 0.0511269794046538 0.405898209260565 0.451994464324484 0.67409424957222 0.257506067911996
"cg06875488" 0.25488425332162 0.207961076539509 0.272756933481952 0.414876586533551 0.415805364802935 0.785099449282428 0.327620796622212
"cg04887172" 0.0774640122492562 0.120460708055648 0.141537170225154 0.38272269879782 0.442246402264949 0.71084134778295 0.316654635563631
"cg17801864" 0.0919635587546084 0.0900534393444959 0.110807351670303 0.221432786338352 0.323334764816382 0.644637393505827 0.193007949064889
"cg25887844" 0.150795610745267 0.184534610681543 0.494044030605876 0.263171254832939 0.301769367489044 0.758881355619817 0.31164277542421
"cg02381279" 0.111752708445791 0.0964669824634566 0.12170735727414 0.298484882542397 0.414180735357694 0.68132146421575 0.228430448449838
"cg09747445" 0.551758591045903 0.520947837617981 0.173573350482479 0.203841305286149 0.129531906749578 0.83343336751099 0.275166546423351
"cg19736900" 0.101287947843336 0.103321221994024 0.10113329044263 0.464227095997538 0.574001431251341 0.748579439947315 0.290825970057212
"cg13318771" 0.1057930533376 0.0553751868070812 0.0708388835528626 0.0916786728549108 0.101329564737375 0.588219688634949 0.116184651521206
"cg22589728" 0.223710390029261 0.195288015000481 0.149716090152902 0.19804653889101 0.194437518004126 0.702122360649312 0.204741670818082
"cg03548857" 0.0652499565288619 0.0602387709465217 0.151774678687034 0.154109154876095 0.189885516353225 0.622147483350905 0.106867097780952
"cg26823762" 0.0661926609647012 0.0671367019806273 0.0636441128660581 0.168090555823587 0.356273631475315 0.637607695255843 0.128394030766731
"cg15356966" 0.0770373310594237 0.0809567434830267 0.105189476845509 0.293540748183555 0.18641671496325 0.654861041526546 0.191732172292236
"cg09958402" 0.0639605461374202 0.0519213376580892 0.0460119749629872 0.339737357109984 0.502861530561198 0.693887049327725 0.246199017673334
"cg26348226" 0.111158301132748 0.0858715683678621 0.0756626556208439 0.29785228884734 0.455703396901037 0.700340942852792 0.217490384188483
"cg22442430" 0.337183618078597 0.152204773677904 0.0873435783092275 0.0631390218078198 0.0612986298124934 0.691633219842632 0.415499790642227
"cg14649507" 0.092737811779256 0.0859871853224999 0.0566128016684656 0.433761069085604 0.407517832285724 0.737536658845286 0.425623786622662
"cg00084338" 0.133201194176288 0.156813940624917 0.171064667667691 0.116770060633333 0.361661935838608 0.695656540676696 0.166632813517711
"cg09101151" 0.22016540926216 0.153789500598149 0.0768389240012557 0.233723112385213 0.283640482797322 0.722570093088394 0.342331981507521
"cg07687131" 0.0662745073337905 0.0805556057985861 0.0644936705622012 0.457566156599725 0.527392176255535 0.73711215398628 0.265570109935271
"cg01447281" 0.0713614457018886 0.0664141971329035 0.128278949647833 0.0766435433753982 0.119602526424642 0.612205514663898 0.0921825077722351
"cg10491452" 0.0676136504056133 0.0689547196372429 0.0648587863929247 0.161675791614954 0.262655918084704 0.640373628422989 0.136688242211252
"cg11822932" 0.0590803354623064 0.0664230964870958 0.147801425327094 0.46052683594843 0.310405074219476 0.72014935266595 0.241177658149404
"cg03780927" 0.115470683104605 0.139810714074416 0.214810661827238 0.141699695511693 0.104301959231665 0.675562563145849 0.166511865764563
"cg26971042" 0.160291031063972 0.146059941244263 0.0789896489325048 0.0786561348464898 0.0692784259362354 0.644502858664548 0.107383058312216
"cg04790874" 0.14190270457108 0.143367860652563 0.0551858241171769 0.412200899233944 0.204636229170957 0.731344466084127 0.275722627660441
"cg09001226" 0.0883314243858447 0.0924685669995583 0.201232250408295 0.283496287522007 0.199880726943035 0.747395450292042 0.550884342667073
"cg21232161" 0.09732897620946 0.218703131046533 0.0916152020600145 0.262422995602807 0.338518412964323 0.768038031877292 0.419186776579652
"cg03837680" 0.0519452472423499 0.0577128490350483 0.0667333435055445 0.112745294412684 0.186888350220359 0.658451098251597 0.275978807721183
"cg00423035" 0.069388353633052 0.0801578274029036 0.0881988428924465 0.321238635659951 0.629428586069074 0.766549528724814 0.290086195001828
"cg27218978" 0.0955110436154562 0.233092014582554 0.170020638021209 0.3566893904723 0.469446532214616 0.833648596554083 0.443168161437977
"cg25817701" 0.514201001798417 0.409724971196687 0.0273198572998138 0.149846606409809 0.102062636551776 0.855838470906126 0.513069326710112
"cg22897715" 0.045823262632536 0.0507001086155099 0.0839785922677792 0.246841138834731 0.248901352319055 0.684942786859816 0.127729309179208
"cg13404688" 0.106648201925676 0.082110531458961 0.142423645957503 0.369433859297319 0.578051478251347 0.804520287678467 0.356021466577516
"cg06117093" 0.116327172721522 0.077040034675243 0.187150014636629 0.16726641174549 0.351082920195544 0.775280620417821 0.489093923085811
"cg11173131" 0.0551854683815014 0.0572208966644986 0.0660696901500354 0.225843713151026 0.320580844681513 0.719955908403584 0.215672185724324
"cg01700462" 0.0566533557352724 0.0672992413169351 0.0836417059977477 0.288474770785256 0.406254476434388 0.754230705462908 0.262843526086318
"cg12273325" 0.152202257451247 0.0633519805139461 0.0780942648166879 0.098511986807933 0.190150175812921 0.708453312354381 0.18735804047643
"cg18881723" 0.100383178793747 0.0738654643382771 0.0609725684857792 0.0585116169958748 0.162859502093816 0.698085200541477 0.149074066399658
"cg11358405" 0.0352526916107321 0.0485089860486425 0.0383836159113164 0.192840530055916 0.321442633451546 0.729503083926335 0.194192005767548
"cg17766305" 0.0992218248359008 0.0607465166736747 0.0523677165828652 0.0884626603392668 0.197949009262672 0.838989792740851 0.145988353280142
"cg02349468" 0.956518034834681 0.96848109439487 0.967467459459449 0.969123437022826 0.91334019605593 0.966557544788302 0.441007369042457
"cg25105522" 0.827473643185732 0.897593817318971 0.916258249992232 0.851471828978705 0.868961666672243 0.874521305165855 0.37299274921826
"cg15974642" 0.892468451080833 0.900728349622763 0.90408920727787 0.91091493594131 0.909631136158296 0.903673246397522 0.423368608476769
"cg17463698" 0.801105121135109 0.795590728859972 0.844236147578646 0.839550509566242 0.850522285633903 0.827099156679636 0.343801803178052
"cg04315923" 0.898830431415409 0.939019087882697 0.955851166544576 0.966474244369298 0.968540206937533 0.957953144138618 0.47235279445213
"cg18554116" 0.898284234960071 0.909667396149839 0.904291831501588 0.909891849731373 0.908787743319802 0.900722806162281 0.445374188662064
"cg14438221" 0.877530886685214 0.870447942527084 0.885181082706801 0.865680615712978 0.863509266152448 0.875365071737543 0.428382383424804
"cg20151221" 0.908397335517856 0.912941302864407 0.926332703774544 0.888364459931845 0.908382487357605 0.903267868490093 0.472876932822043
"cg20555305" 0.909097027746307 0.913534778132724 0.922392367480843 0.924814316307169 0.927923908229148 0.917409725888096 0.484289524900836
"cg10018933" 0.884042807651466 0.872586728422901 0.903412350383979 0.891673330030118 0.882621647205632 0.891042780856098 0.457419426858912
"cg14160419" 0.854263251241621 0.708743417408108 0.919251807020378 0.925542711513768 0.932188132875694 0.895256675496173 0.431664441573772
"cg22029856" 0.89647548076658 0.886956201382803 0.911303643696997 0.911719384643873 0.909269152453522 0.899084324462945 0.481093811427665
"cg04012618" 0.954591310834212 0.970863698367305 0.973247625936744 0.984080041696896 0.981038202863876 0.977492627469493 0.557022056049182
"cg19771469" 0.841260249087918 0.834898719648722 0.867654343669368 0.861386204533569 0.866192583766488 0.859781272259157 0.438976573254857
"cg17315964" 0.817793286422866 0.850725605844337 0.89480680320781 0.904053009197948 0.900338028261193 0.876945880262724 0.458714937067709
"cg06768361" 0.88054654344672 0.885985204701634 0.955447942177724 0.953744348148386 0.956718625308415 0.934059682667929 0.510950643805646
"cg04984556" 0.869292978391293 0.854294375293971 0.893358556833648 0.848581072273298 0.875111479145677 0.886771343797667 0.457938189190417
"cg02820413" 0.845098974390237 0.835064708451975 0.86257291574136 0.870065838704593 0.87297483553192 0.859861310699678 0.445717922021865
"cg23369234" 0.862889569292558 0.883152626162848 0.930131481964886 0.94019029842844 0.939636556986774 0.906978517083841 0.500204113897236
"cg17927096" 0.855492148280126 0.859603102443006 0.901432263032784 0.894077112536885 0.888301850548427 0.888167375385552 0.474052655284371
"cg26159832" 0.810337774929404 0.817472272679106 0.887770628302264 0.891948146637525 0.887481424674417 0.863953859645216 0.453502782655477
"cg11251215" 0.867654306735053 0.852799288741207 0.872906618020405 0.868049059720091 0.874426561828122 0.871412803017029 0.465366842706252
"cg13928485" 0.773003475962586 0.819116974081471 0.871935120022451 0.849895785692264 0.853344026108884 0.82143425513081 0.430431245791543
"cg22353369" 0.892210307467137 0.894632692849114 0.904038504240499 0.882149856797373 0.897562634987046 0.90341126484733 0.49603949410756
"cg09862509" 0.77346605542567 0.786290325133569 0.873077082727277 0.677443847966638 0.844932335010637 0.841113046418576 0.397296476428134
"cg12643917" 0.89875416503131 0.928964951180157 0.947105762384713 0.950600948333811 0.95053958014047 0.941485206234075 0.536570436197017
"cg09899564" 0.851841437185682 0.868888173772896 0.888617015943991 0.880135963260444 0.891507057678189 0.878822850475512 0.478617205854417
"cg12099546" 0.886326898872163 0.88158897841173 0.890651348919384 0.904452942248932 0.897076438397913 0.893125631126958 0.494301430836199
"cg11792281" 0.671155899984929 0.585816568290805 0.707237874765452 0.678201073124428 0.687607907632768 0.722771067335519 0.267981816480793
"cg04026747" 0.900502675358867 0.895094027019755 0.910437226374226 0.91038844477247 0.909763845892733 0.898594883410039 0.507027261888814
"cg14267862" 0.824709225330802 0.844612672772502 0.882790751971912 0.889023889109472 0.877991442263732 0.849780248581769 0.465192387116966
"cg10594510" 0.939439342038913 0.949037352741072 0.960311000507413 0.956064125394773 0.954384334807005 0.916100925337647 0.553215590239997
"cg22708087" 0.893283952039104 0.887633367846202 0.904820330855563 0.913234877359545 0.900264848342383 0.900099468919831 0.506996583381723
"cg14166189" 0.8904653310136 0.876715069155216 0.891153326263193 0.886856072201918 0.887750102966889 0.859710670430569 0.491088108509505
"cg12077754" 0.764389746204196 0.872062186711377 0.901371230891346 0.896713532790235 0.899230799372669 0.888019877771251 0.47899420621235
"cg22801217" 0.855283050761225 0.851206324349481 0.876188564588168 0.882062311773008 0.877223608154622 0.869044646731502 0.47742365083271
"cg07149267" 0.905921460537668 0.900471296859046 0.913405870588758 0.909902121958165 0.911580839123101 0.899631889597943 0.517488337303562
"cg10200391" 0.901274027427496 0.887971362042746 0.836409965855395 0.90277268867333 0.90329701293865 0.866377799613834 0.495843085732573
"cg26078436" 0.81581039490833 0.815389709895486 0.857919071969965 0.854441378657517 0.850197963682279 0.85063767940109 0.453017108129961
"cg21126020" 0.867703327932697 0.858665104603028 0.882834384513932 0.87969373921791 0.884521618028489 0.862208980628355 0.486666167354926
"cg20885063" 0.785311786722036 0.873963165495614 0.903832210304943 0.903772949088365 0.906270482498566 0.889896082935152 0.49268722491135
"cg20343063" 0.838955992233219 0.851150467256745 0.867115039811714 0.85741518903414 0.872446135620409 0.865799721291297 0.474444665223321
"cg08890627" 0.869978154085358 0.875052427178856 0.904256041371838 0.888017254166721 0.899029799176611 0.889147038198357 0.502982487722765
