"B" "CD4" "CD8" "GR" "MO" "NK"
"cg26934362" 0.787063829337234 0.780529074567445 0.544017699911906 0.826848497822715 0.827602658698563 0.133132872891764
"cg26012482" 0.862589679599698 0.777950058948042 0.659785435167691 0.851667502899786 0.867644334555135 0.184209939849377
"cg03708221" 0.822027826209658 0.811698004069217 0.624973473392331 0.823547836551939 0.833854053378733 0.164460381678346
"cg15241779" 0.860038889798133 0.851806620451399 0.732907387006482 0.857694538223227 0.864463524142943 0.2165797328222
"cg00719568" 0.748207497409649 0.856919203795928 0.719864341884672 0.866469054690853 0.86196685892628 0.19382210372496
"cg26227465" 0.839546717541599 0.78113035128533 0.604437945867435 0.856035295248543 0.843136328279796 0.170351941274431
"cg10628126" 0.885859325296075 0.844574989738446 0.743458736060404 0.893596286839675 0.817632053511867 0.226976987811038
"cg24430034" 0.976947053547933 0.968184689113169 0.889183069525809 0.978978806843518 0.971669642098634 0.34834308534965
"cg11335172" 0.906381268778399 0.89293326216084 0.7927914842545 0.877706348749926 0.899284690921574 0.268023759215708
"cg18800235" 0.918397754247544 0.911705553116365 0.798093057479895 0.91012638177421 0.907332629552416 0.283606853059428
"cg13449535" 0.825529213598208 0.782908379264708 0.67198285913547 0.828500512496598 0.829936232458395 0.183499355878974
"cg10796068" 0.846762741573067 0.85627435143698 0.741971806500774 0.86258065570752 0.868127149260146 0.232361473455511
"cg09261289" 0.881582520372387 0.877076467646471 0.744313081901358 0.877176885900616 0.87578910487097 0.249861835265691
"cg14384416" 0.86822883331106 0.860114556936715 0.689278669148121 0.871509451811971 0.860893911672805 0.229879653012975
"cg20987610" 0.841718863041001 0.859213479879414 0.784499688685392 0.886398517309122 0.779282869410117 0.228661218653233
"cg22488278" 0.821772883214857 0.889125584297583 0.742563344639574 0.889199487818808 0.885087467638287 0.245050794192738
"cg15729230" 0.942531730007815 0.822348291749964 0.739678943814162 0.937403043778402 0.93807990887793 0.279293089538365
"cg11978441" 0.832735785878699 0.809626469648278 0.673258571099433 0.875030155137069 0.862872852589071 0.214350995299714
"cg18310515" 0.871488659441334 0.843847325069534 0.706168020075646 0.863757080980956 0.864929625128809 0.233922600733015
"cg26242064" 0.87462412593683 0.867743491259279 0.728372598712819 0.873475928818794 0.886577275796697 0.25007162732284
"cg01955533" 0.0756543211608934 0.202218571848525 0.442307385503033 0.0996599486932427 0.130255529192839 0.591636332477942
"cg06175008" 0.165716916334258 0.436995327875524 0.472509507546141 0.104934168090485 0.135925583066373 0.667790487376824
"cg15356966" 0.247212319798746 0.389483803543243 0.359743953050372 0.0941880667876168 0.0919574201724925 0.643115087003204
"cg06875488" 0.297693621061161 0.451241247205926 0.517414685893235 0.278107001553111 0.191583597879138 0.755743018693662
"cg05608790" 0.207524483488749 0.43783175339575 0.655983291677647 0.237234656985689 0.158002296082279 0.746771956087505
"cg17801864" 0.231546280341163 0.337226804359578 0.501732413254679 0.118273100370122 0.104773993427303 0.669611821202965
"cg09747445" 0.290659054169912 0.295693500440343 0.35660845982875 0.558336856141068 0.539979380594825 0.825278750680855
"cg16893868" 0.107805906252344 0.162035500240512 0.223819341097045 0.0646619175143227 0.0642981497060538 0.540804267775452
"cg15896892" 0.0612646027320188 0.115048610130279 0.271013723655096 0.251313484759145 0.242645379698606 0.605670850449677
"cg25887844" 0.402979751868394 0.213313680292846 0.308537158328255 0.113581243431813 0.168054264174322 0.66409950241576
"cg06398474" 0.171799130719775 0.163574434942041 0.355550227225257 0.22919482972322 0.259919724291911 0.659670481811756
"cg10096215" 0.119556680503879 0.0793094114935202 0.242769850091855 0.0566945348082591 0.10211767470406 0.544605492237645
"cg05756780" 0.414387333478029 0.302957462746696 0.654407598201147 0.151395718394068 0.0850001093706456 0.74350979042344
"cg13942283" 0.519391968883539 0.251421593428852 0.336308919107396 0.32871747557155 0.342786059409167 0.783745307095829
"cg07675477" 0.23310430115906 0.199545661752187 0.350190267701592 0.200042851727768 0.209022214017373 0.664372610498116
"cg24315421" 0.454759045066792 0.303434439636036 0.556098569483065 0.0681366558034399 0.0749542178265125 0.716570526794516
"cg02381279" 0.219411101312188 0.452652808433527 0.568048679579507 0.108990815791827 0.0947003576874745 0.714260788563169
"cg11822932" 0.304238526243263 0.564892516371153 0.500046554804586 0.0799115777310096 0.0669014157348492 0.730928082864389
"cg19090861" 0.151890965249137 0.223651902596174 0.267679065680314 0.0797942234576804 0.0741057936595964 0.590032485694537
"cg03837680" 0.209007756495206 0.321439059726306 0.390008091618701 0.0829764519924989 0.0737735669134884 0.645018355834577
"cg24728803" 0.134591993400276 0.529758193346532 0.646172884873604 0.123553247361781 0.116904146080768 0.737547648914521
"cg06832898" 0.099430570377154 0.178006376290343 0.404579987625021 0.0645799365866191 0.129831573806317 0.605688510446961
"cg25045219" 0.420202396908412 0.124074310446828 0.641833481151206 0.118026545249928 0.107255239916038 0.710666423588811
"cg13318771" 0.142846709999159 0.168354412382255 0.28755184998931 0.121327972907848 0.0625257815384067 0.590943152051552
"cg09958402" 0.082058386532237 0.47883688120369 0.607989057291312 0.0762494998850071 0.0580999297383301 0.693025117451816
"cg04887172" 0.15223408453326 0.467289149955489 0.569260189855247 0.0927403419292584 0.0885644247058287 0.708268433928344
"cg07065759" 0.0605286807381399 0.191782795084116 0.313152587280676 0.0616788057609829 0.0637849345546092 0.576004339855779
"cg01447281" 0.153188696569976 0.074425846121405 0.202192643864557 0.0693205029261769 0.0723205011468235 0.55675763060139
"cg26348226" 0.0732161957352632 0.284772418425221 0.480456185399888 0.112750829742959 0.08894303100011 0.662040184094274
"cg09101151" 0.0925223452454786 0.34157180561681 0.450671626677475 0.221082593415146 0.173040425888078 0.711337528356798
"cg22589728" 0.215102770285205 0.255597521158378 0.364014699263996 0.211990513520571 0.183095695787928 0.706990774163321
"cg00423035" 0.156325459748053 0.439614251901087 0.730397479782751 0.0965430923031397 0.0896136912505717 0.759883925565474
"cg26971042" 0.0903314678732393 0.0945081462011558 0.184827802230257 0.165043041709782 0.150899772721216 0.601469028749177
"cg04790874" 0.0642337457824016 0.54889194729586 0.429122154780976 0.176753527992505 0.17547819886882 0.741720668189288
"cg13404688" 0.235994998918523 0.513177510620156 0.698498208449674 0.114186761051877 0.087811544494668 0.79248792602322
"cg26823762" 0.0943612204674693 0.230206976434873 0.522676789425693 0.0731451376259529 0.0647070131687072 0.663597065856536
"cg21232161" 0.109266078037809 0.407948801049642 0.525642513385859 0.129807980949343 0.215238590638493 0.746682234751893
"cg01700462" 0.221119226371026 0.420792075971278 0.574259698228487 0.0823888597647167 0.0739758701484443 0.74848760212281
"cg17176894" 0.0856093419212152 0.177548935921676 0.374918185057284 0.0935637113629506 0.0963847406418399 0.651230536650848
"cg00761125" 0.175118926962799 0.1974862519989 0.559277805208816 0.210875961242616 0.15688516977681 0.747657782864284
"cg11173131" 0.168545167729971 0.357158596240576 0.522438514264725 0.0754917469910884 0.0602531042137295 0.730599024441172
"cg27218978" 0.151735469158143 0.464547965965791 0.614179469766262 0.109201731422186 0.221738756102717 0.817023655772465
"cg09001226" 0.260129451792471 0.382840834090019 0.408882521039004 0.103345804120545 0.0858088526482791 0.759132907456017
"cg11358405" 0.0701230552040553 0.34731507420426 0.464689651261106 0.0662059821736988 0.0522261448533797 0.71324934294739
"cg18881723" 0.0687595325027816 0.0586448058296768 0.202587960203278 0.0958614483573237 0.0808524542442614 0.61777419717921
"cg12273325" 0.0804091194340777 0.123613657654386 0.333597158054811 0.148904975845799 0.0627861450020243 0.687482360567652
"cg06117093" 0.172311786384859 0.14653310420521 0.400508732997003 0.113640487030301 0.0740255780873736 0.722839027342523
"cg04179740" 0.271098446126846 0.0888206310855702 0.237154558782807 0.0693901624015744 0.0694963807607986 0.709515092703749
"cg07381806" 0.0794077774991346 0.116950722841257 0.294917019682576 0.295190219164999 0.10351671095888 0.748875429872062
"cg17766305" 0.145553398264073 0.267051865951486 0.450225477842297 0.105112205739588 0.0686778404862453 0.819609518293337
