"GR" "CD4" "CD8" "B" "MO" "NK"
"cg23930334" 0.034160845553144 0.0521282403721457 0.109558934503688 0.0335300247767375 0.0373182923699401 0.284345010184256
"cg22129549" 0.0756811353677219 0.13096425488624 0.142751269130334 0.0846594145422733 0.0737467883486518 0.339638992919467
"cg27043010" 0.0300216375428509 0.0413451202648547 0.131669256807766 0.0518783483522157 0.0358887122415542 0.305612091351447
"cg01994290" 0.0844835479347169 0.131404276857309 0.248187651129837 0.169489069930436 0.103991151529364 0.396129071757946
"cg23643435" 0.0159487357144324 0.0809397458861999 0.126891212154449 0.0788427713130884 0.0233218614029355 0.316508515631026
"cg18886071" 0.0977000649294317 0.0978584491758245 0.186425404771322 0.117066746761134 0.129288447536286 0.377988732637173
"cg18786123" 0.0521437586324703 0.089428780970125 0.144287706696739 0.0874207287234833 0.067614765416222 0.340608837545519
"cg22897715" 0.0404820140425332 0.189018472674604 0.15229106531845 0.111214999531809 0.0466195652782611 0.363440650282785
"cg25020550" 0.28018856212396 0.270154999737419 0.299517602542552 0.277791202853492 0.301669801923465 0.545173636242229
"cg22014398" 0.10955385304415 0.189350334136381 0.282539024194479 0.177138424845704 0.123365673515058 0.434536244185839
"cg23398076" 0.0714404099325151 0.143632841464385 0.170084797618259 0.11316967994065 0.0859496380211421 0.376524357457678
"cg01710351" 0.0674373859567818 0.0641835035900639 0.152500954497931 0.0761792099156893 0.0768345759328424 0.347969626651443
"cg06460328" 0.121392531736252 0.218172353493025 0.294932021655177 0.122849342178705 0.117341047625202 0.435617179278506
"cg05828925" 0.105436103775316 0.0515576032002388 0.176424771776664 0.214748596446429 0.107395248045185 0.393062642559542
"cg15691199" 0.0367198255922914 0.151477321425389 0.225779630691289 0.0429602690754994 0.0423516300655768 0.363595015351232
"cg02256631" 0.144225880451009 0.140854460167966 0.193487571541788 0.138235702196791 0.139561996230833 0.417683131336222
"cg00905524" 0.0257443051435288 0.114166354418346 0.168426071255472 0.14253273097878 0.0279892730882418 0.36434749909121
"cg01383401" 0.183032308400816 0.152679663026858 0.323212034161025 0.103711767321207 0.173286216480994 0.45851574426799
"cg17546721" 0.358639367414592 0.399786516703836 0.490023722941431 0.513853673398162 0.44672417499806 0.715282155257596
"cg16256390" 0.0925723996287684 0.0900774774659193 0.251082792576372 0.15664939487519 0.0933971844015569 0.413885441573146
"cg15258980" 0.0674893022390971 0.140425023016142 0.242471862935548 0.153481396806446 0.0833818277120984 0.423378544138188
"cg09421111" 0.225331620055965 0.198583245024006 0.285823251960557 0.184193268924601 0.23417571724987 0.517139917658434
"cg07978738" 0.139089045495325 0.10196988851177 0.225738305668264 0.135948674421411 0.147784363761578 0.441916857575223
"cg27122888" 0.0700457951390059 0.128733921707031 0.239655628948076 0.128753016118561 0.0857706444337286 0.427560607207925
"cg14084689" 0.173845402751832 0.25267732551728 0.348519400008109 0.203527400774697 0.113391980083478 0.523482607213877
"cg00008647" 0.0420428979076383 0.0861677839085199 0.216002602356374 0.0913385441522844 0.0448837948210827 0.401910075939824
"cg21254939" 0.11928844593412 0.192696626104752 0.333540719653746 0.143818943486979 0.0754172813320139 0.479173853480034
"cg14011327" 0.0607083930546006 0.0825866889498166 0.138905673451556 0.0680586799377549 0.0741178264782407 0.397395790650257
"cg18168101" 0.0636181239067262 0.112525724707836 0.22127991005996 0.0885007212723205 0.0703508269377373 0.431970035975324
"cg03234777" 0.103168248204987 0.0824574417772069 0.126952922125599 0.174751676987715 0.0737267526941268 0.434323669137885
"cg01447281" 0.0811100066936974 0.0922620365551749 0.279028579863949 0.170249154448197 0.109005409364164 0.468403242136642
"cg22442430" 0.356468386503801 0.135362947019465 0.192516560427805 0.153509937308827 0.194446448340861 0.536332761040777
"cg16013543" 0.0759955035333417 0.0935816492489873 0.227359029597518 0.0703189190933826 0.0917773657663994 0.448051817163829
"cg04910877" 0.152119993166648 0.297610029611204 0.243511183895778 0.17238326175263 0.128744168740789 0.535468862706233
"cg24937136" 0.104274287376493 0.227981470383476 0.199595371599794 0.086107096027166 0.12532442052636 0.517400956211648
"cg25887844" 0.0664935244197965 0.145065361531096 0.27258273304128 0.313518520599816 0.128175696781955 0.565830653098083
"cg07675477" 0.187775076631621 0.158292979067466 0.349538805375981 0.246266337167192 0.193855254279562 0.610897634732781
"cg10697843" 0.0719518348511557 0.0738701671436916 0.0765023137388959 0.09830844273472 0.0783213445022554 0.464320488862163
"cg11115622" 0.0407004396679547 0.133009971978378 0.313145795494568 0.152967465214016 0.0663873190576354 0.530771278717779
"cg26971042" 0.132316424853466 0.114528583648142 0.259471537307204 0.0785022273136667 0.131754775479783 0.550933934145985
"cg16893868" 0.0561640001930567 0.186392844028838 0.25400050063772 0.128469718311212 0.0726506081569247 0.547036674842069
"cg10096215" 0.0558989920340068 0.119538329278679 0.355077542334544 0.102411712091889 0.123131095122297 0.569358857599426
"cg18881723" 0.0704811183295461 0.0571193517934462 0.194699262813696 0.0668020695874361 0.0635699045627899 0.543984650914091
"cg04179740" 0.0680023750723818 0.131393010416982 0.31569104843148 0.284178679547194 0.0989616119568215 0.636500207995813
"cg12273325" 0.14630544183239 0.210409427139236 0.433931140298688 0.0932137288533187 0.067611650422918 0.655715338894381
"cg06117093" 0.0730426110824006 0.141526564376409 0.423889104494155 0.171065658342304 0.0595801920914334 0.654883355460912
"cg09001226" 0.0624196105866308 0.352226882148899 0.436588625302855 0.187638701104385 0.0697722731061799 0.770468758591739
