"NE" "EO" "BA" "MO" "EM_CT" "CM_CT" "E_CT" "N_CT" "EM_HT" "CM_HT" "E_HT" "N_HT" "B" "DC" "NK"
"cg23732483" 0.0641396051171829 0.0387501259623308 0.18780803364303 0.0727923420010617 0.0990976419152009 -0.673232625696191 0.0751788413788719 1.23114771036861 0.312262088712711 0.161321097111621 0.205597963113228 0.759146415811921 0.607040651969741 0.0713084815070643 0.145590640290054
"cg25994988" 0.376178001151219 0.45588034151338 0.446427194350544 0.295997027723321 0.601862845859522 -0.311117502629787 0.330770321189375 1.43440581907787 0.523040285192159 0.666846424168673 0.360755749301882 0.523169875569085 0.738385644831751 0.456976833795686 0.453400639399957
"cg26101277" 0.0586245303591922 0.0212977035184537 0.0988861949216266 0.144358032135448 0.177800389886741 -0.181510340421403 0.126230968106201 1.15478013905153 0.220154463491297 0.238483069869193 0.125050211893693 0.397122815324202 0.511148084924648 0.0931471019975445 0.298188730932057
"cg13948857" 0.0666402341613143 0.0811750014070792 0.508750984126523 0.127882822929252 0.287378056884701 0.798368719456004 0.172548411590285 1.11998106000052 0.572792583344235 0.433503737637551 0.443626033946026 0.847185500515889 0.718351531600275 0.424548619308506 0.346722182132897
"cg13299325" 0.814588280146152 1.01797116425959 0.732024482312615 0.712557059848154 0.214112397317921 -0.23670462048916 -0.025188754238084 0.623067682991421 -0.455969423442633 -0.270748234569905 -1.03823307664085 0.638497911992377 -0.0787399880000899 0.176860200272953 0.541271974784609
"cg15903956" 0.805354146651778 0.848115321858307 0.67765653446264 0.627048486798411 -0.105432216425534 0.0613053300974316 0.268752698298531 0.193835845636805 -0.0725704033444763 0.244709515486748 -0.0121171105605568 0.121541419237367 -0.205239157894092 0.684610056579555 0.435048224230653
"cg20652371" 0.804075355506781 0.923940641099709 0.856945166998016 0.73011422251043 0.0260087206195954 -0.12950048768354 0.00426380696803452 0.426156151370465 -0.132458481139959 0.413181929135178 -0.488018531365609 0.168165110952471 0.340404066522936 0.149658946004796 0.273635797932327
"cg15722603" 0.838536242483714 0.909789022934693 0.944108896257422 0.797328755323607 0.61464843344938 0.225110343193113 0.579709736382385 0.65944406834061 0.0499175280441707 0.216446718221232 0.014034923874781 0.855293128935262 0.547577394709959 0.81237107452276 0.597545128687849
"cg23463608" 0.615153669788677 0.755722852413279 0.460140163316419 0.59459763461582 -0.445823789331782 -0.398182361361183 -0.374459100550562 0.427950536567099 -0.580545295990229 -0.0116102538016262 -0.661150599065203 -0.117500203048179 -0.0536713150453312 -0.515278906092059 -0.131366881602115
"cg24010658" 0.853400792788208 1.01500938605151 0.734976219236281 0.694983703607676 -0.272498029045221 -0.209522716695078 -0.119140544826903 0.0858643874826638 -0.342713333297711 0.228363928184443 -0.290998354143475 -0.069309433268415 -0.0133255241268243 0.365269163569957 0.144775565300614
"cg23672659" 0.715210713097671 0.799819631709695 0.642281656401225 0.664577682559695 0.0119339832661982 -0.0301501635798354 0.0275035429474447 0.355844745405053 -0.0281594875974083 0.371869646613275 -0.124105710690463 0.172753970308578 0.190893577986278 0.439716498340284 0.215534154327074
"cg14885762" 0.737960921891269 0.888343598040508 0.365829566032966 0.694372446229327 0.132179416588439 0.351851877762133 0.370323800157982 0.190281591125673 -0.125250989939239 0.0838939597236075 -0.205119729082168 0.0751143980291016 -0.20237528828012 0.630895643363888 0.427075224905218
"cg03961551" 0.676632911880443 0.736648212059489 0.601084127624579 0.649546583964302 0.0411933421895918 -0.201968522630514 -0.0465317591432287 0.223954676992734 -0.226414738006862 0.202966405276698 -0.0582338919891613 0.0241373739652577 -0.121036746947051 0.602064092243784 -0.0601905656994594
"cg09315878" 0.891857397401444 0.96308574703542 0.953322835006796 0.821318632267766 0.757603320057092 -0.133470734874826 0.791687875059329 0.535052579374507 -0.696708002491496 -0.17999284359159 -1.46868837869627 0.981056365511201 0.320687975488926 0.894059132832339 0.234387155088056
"cg13152690" 0.735159931349621 0.92253675761469 1.02923329668737 0.638860153542337 0.132961191294221 -0.293011384670835 -0.018721501598042 0.350876738638582 -0.559139202296187 0.246080952344546 -0.199146161030996 0.104772046801198 0.119043290503267 -0.224185796692658 -0.0921300875063692
"cg14518276" 0.736104393186162 0.892560868273571 0.620172773312961 0.648113028367764 -0.122890269334474 -0.287735413509552 -0.0668344633567888 0.692391377095344 -0.125974556762451 0.184447369050192 -0.245941689758457 0.379145544395498 0.104991993968875 0.554407974654388 0.00756245507301589
"cg22845912" 0.834714298030649 0.901755539961552 0.907555936060687 0.784679017917716 0.0977527803489613 -0.107936650470829 0.408832823770814 0.754507552978187 -0.177874294328677 0.150767546891397 -0.267544179065321 0.687888170550819 0.164555416826346 0.897291064952294 0.57283037816648
"cg13977235" 0.0959418237866792 -0.0150724182596083 0.285340734848329 0.195377939544691 1.29246927787923 1.15678947811523 1.01813343523133 0.963379961463897 1.24159482408666 0.924410820337663 1.39226540152202 1.08260597654245 1.22475460288245 0.686221372900075 1.04013981290253
"cg03889044" 0.722249024572268 0.84536337903898 0.713445120338248 0.511265571421578 0.032592785146244 0.186657508594876 0.0970777285132879 0.255539625537981 -0.178905198741487 0.37306813536468 -0.100852173823429 0.166740942010586 0.197210911008106 0.289617098012178 0.26705230922742
"cg01867764" 0.764987293814509 0.751105700861193 0.672202621953219 0.446197506501744 0.108823355548735 0.190532251873082 0.239138869619816 0.256965797185518 0.0159363016050265 0.253141156057212 -0.20657759684721 0.281943284242988 -0.111327109206934 0.574207668372009 0.525391223793497
"cg09222732" 0.953466479866118 0.994670658164472 0.904491408826701 0.965678687532947 0.993465347666946 1.52912225830432 0.978841966307813 0.636064237134947 0.31279018775813 0.384112646871361 0.609481376331347 1.11400606971018 0.634587057754469 1.34967999328398 0.849369705027819
"cg15945999" 0.688392779674055 0.847557513316598 0.856672551975565 0.583726919347109 0.0333972771924281 0.036304396930553 -0.0287069061262103 0.607556799582088 -0.107676728789446 0.297202150015763 -0.166422334047259 0.596317032648659 0.0258833057725847 0.621837291297416 0.228793608430132
"cg15260951" 0.910522432804424 1.05793037844616 0.861522800639854 0.796765617450193 0.843702706222685 1.22452559830471 0.885940063993427 1.0278721928685 -0.0393553579300941 -0.0875719078226816 0.22796459212737 0.659038663821148 0.105971446127783 0.51630640905002 0.669635792026851
"cg17322655" 0.745205057239037 0.872602308871293 0.656165412929797 0.67518823409863 0.14237979737058 0.22042031369004 0.159600875023147 0.446825841656547 0.09240073158995 0.355811308278006 -0.0785005153634349 0.241522399062638 0.282806422256283 0.354418266031505 0.385910402174383
"cg17161520" 0.77961944846884 0.971072568921707 0.60014119395788 0.677733436032072 -0.212578908549438 -0.0871989238041679 -0.0224880648703698 0.0974794652339968 -0.22721116635949 0.197211936215211 -0.397866963763455 0.0545773403909894 -0.0745601860771582 0.341233389994236 0.029399509742397
"cg26270038" 0.810402441916387 0.977231266282083 0.9155559291444 0.796934938962809 0.392615485169323 0.248797786503633 0.188387451371523 0.722735718610197 0.20605992214652 0.525006403946813 -0.0891046776076244 0.765662156916106 0.466417176388459 0.752041525680576 0.516292790517008
"cg05306109" 0.762713960368884 0.839639035604115 0.623116717155626 0.686668803327754 0.130049202089504 0.220555799967715 0.139969328404254 0.244436627981008 -0.077807658856739 0.401159224597641 0.00218207090478695 0.134492143523585 0.33849385941501 0.403515575253427 0.585064985929017
"cg07304483" 0.116602478252101 0.106235906777353 -0.00501673769297337 0.104729068439924 0.532339952996367 1.72578689921025 0.630298395467762 -0.206212380023098 0.80523013622114 0.629969765416164 0.780583736310951 0.50000029025489 0.511684515719141 0.00193508949974106 0.454963445856628
"cg19037107" 0.151643928658909 0.00969147325877834 1.19590650338124 0.890305382720088 1.14379899309631 1.11568690446844 1.07556267529917 0.963732119450359 1.25158139419208 0.951121912803072 1.29166528359352 1.05108728767797 1.14710927629809 0.811902635904631 1.1050009990987
"cg14441276" 0.806822058725666 0.894850461799004 0.680542579303673 0.765027962941058 -0.396441448786735 0.377969940999873 -0.0762881297374537 0.230089939407741 -0.274314881210044 0.163756266952654 -0.263001931812131 0.0570773030356754 -0.286238156210039 0.724460393219276 -0.0036219977621087
"cg23635663" 0.954367638856574 0.982058099384039 0.779218510280344 0.882420477703951 1.01798517303966 0.184259860300848 0.95234241518802 0.759397195528244 0.36192312691061 0.33311435214672 0.599365389026473 0.989645337356602 0.768321649203014 0.936582747084409 0.838637964684636
"cg01419713" 0.852361678077484 0.947355309492679 0.842265632777867 0.778373116711838 0.642035637886716 -0.267309330740655 0.747391057771298 0.927480897582701 -0.279818921026613 0.0807268041210879 0.331551879747846 0.638920068830855 0.283665925353087 0.828229868530447 0.730759173673858
"cg01692842" 0.102042391852015 0.0283882799661713 0.896387890144982 0.807825826830159 1.01230743308697 0.685953990028086 0.836901971523212 0.964789401108883 1.13101457088148 0.848976684716149 1.07925353125181 0.959405287021876 1.1019465826965 0.770957508591638 0.935495152910275
"cg06330431" 0.838091137107432 0.913114869144285 0.950047197128896 0.781510023076044 0.594298848586816 -0.34404469722472 0.644175767925911 0.951046305159986 0.114576954811065 0.348836048125389 0.246792392809429 0.722279958750342 0.334465612974399 0.965325169562144 0.716713377306741
"cg21204860" 0.626350287066524 0.684799363309196 0.463770843705543 0.413644344021244 0.0339845518505145 0.282804855042017 0.312476003905078 0.207599156138859 -0.0815728577076269 0.24975521988548 -0.0428628014225155 0.136865449747952 0.0744320099717872 0.193123166436276 0.363538534805752
"cg09757644" 0.81208570318256 0.976531452093142 0.982725774496683 0.732464634522814 0.217782167697875 0.174983082447035 0.229221562689354 0.448795005629638 -0.240888022764781 -0.00452166252005337 -0.901542534539451 0.803329221514744 0.176609781839693 0.372846658636506 0.600606989609832
"cg19654743" 0.782682735394629 0.940217193755022 0.61378995763732 0.662368418359279 0.143148985599489 0.169709642306998 0.30369969020571 0.291389341566777 -0.109540657423674 0.262777845961592 -0.378185198822756 0.162356708259681 0.153021056113281 0.268143883263787 0.50549970156448
"cg07569288" 0.753253776249112 0.848937299516166 0.557828526668318 0.741522030605911 -0.247320585627069 -0.576168270324591 -0.299211438410926 0.528810366994666 -0.461661998429615 0.259386699893958 -0.35129406971267 -0.0954441134894405 0.197107272975917 0.411107225538114 -0.0916464948871545
"cg05988358" 0.734327524480411 0.812903672204769 0.528815545722497 0.690085145308058 0.271420406931698 0.31194830175826 0.654774948415181 0.330997540172384 0.134257403588882 0.340286885107148 0.407072323980582 0.193546338261473 0.314701458929758 0.691722142052518 0.540703809882007
"cg25537119" 0.871641942560643 0.922014809769176 0.864070039552474 0.876564888842424 0.333923399566236 -0.178310198027633 0.410156001409474 0.824636391705404 0.085612005958733 0.222262027388122 0.131454047505586 0.845678044808564 0.248157470486733 0.797993364563016 0.636330965257095
"cg25739938" 0.136806234709764 -0.0420606442227661 1.11269736186515 0.949490421029705 1.15794568733505 0.721454586440052 1.06270568652348 0.979842980350968 1.29865704298916 0.923723776647963 1.40325323990401 0.992422818006947 1.15756614393609 0.870980978448556 1.03823012327292
"cg22459924" 0.686547771241241 0.708316672049844 0.72279833523807 0.648752669664123 -0.378638016317759 0.164167741068172 -0.200695253820573 0.415535172531749 -0.291770612238892 0.154060738468661 -0.597250915660148 0.0686974767021722 0.0603741030300361 0.282826917460807 0.04867166267464
"cg21519701" 0.0737579721518303 0.105828163194274 0.80201711756127 0.0772382785924349 1.6707792882644 -0.292687328091088 0.984346924634252 0.976247273720071 1.23899135146947 0.761104792869902 0.984447729934603 0.930482613105601 1.15652510231098 1.0222335629466 0.92075187890602
"cg11586857" 0.890053316791692 0.976914771139747 0.881859776425287 0.836683731663747 0.30252136244198 0.562086814190485 0.226742384802252 0.367864888302924 -0.0319166822430988 0.447079535856532 0.237439957434929 0.355027216341064 0.168710679889162 0.679696923747867 0.39437272847016
"cg19510565" 0.755608747406415 0.722478656796428 0.499469795790077 0.672375474376138 -0.0525732344711843 0.0287151181825799 0.0322763045255735 0.0110767797313408 -0.109306186344301 0.245285046846212 -0.17250659538817 0.116610302180962 -0.0237467865521582 0.514866825091313 0.0278852229015909
"cg00795812" 0.685507304388238 0.69965169479586 0.565398703868074 0.369711448365822 0.163844055911891 -0.00680406153419566 0.150758146556037 0.403412825937405 0.011926482908921 0.334308418731365 0.0617135957746617 0.241605213300959 0.243968324957537 0.366274330620967 0.299402307965313
"cg12030031" 0.75701414810827 0.892487662464685 0.59834661926636 0.633919208366205 0.233495198724554 0.0332908757579112 0.39932167878207 0.168321167253856 -0.0442611389553291 0.349466988379724 -0.40755443905852 0.138163881559919 0.381133740064223 0.409493327988759 0.501682729027126
"cg25554496" 0.88942235249856 0.982400022330602 0.742115417465329 0.849205777143996 -0.0152475428770593 0.174520097866308 0.102837366218756 0.203122266313761 0.0236367202885034 0.340814190542704 -0.0602219603943722 0.213981573393781 0.219982130286663 0.444255808844788 0.396590839333452
"cg03995533" 0.848173853631577 0.912141200706644 0.841120962518803 0.784804992189131 -0.0430662446124747 -0.557135572211014 0.0383069101860597 0.703116372491259 -0.0380412025086821 0.446524976826658 -0.609159387539972 0.772976237231111 0.0884759822481451 1.07882743301445 0.144175810674819
"cg05146536" 0.0713479862301369 0.0656743204969258 0.336159020944754 0.193782693419031 0.731933771083646 0.672847472917051 0.462771555904631 0.846147228923368 0.806673603936242 0.640333378372 0.586351189465186 0.887772272908587 0.887034147724425 0.30455305714066 0.592522852631277
"cg17756730" 0.780040705903492 0.897957985244271 0.235552320722088 0.699859557140756 -0.275797810639219 -0.241386527886402 0.052414924741147 0.249986377673967 -0.0440919621548062 0.308333335929452 -0.164012027829081 0.101885148823425 0.205240132255136 0.36195226795983 0.0225014470886237
"cg22318806" 0.63284379282881 0.755630687499221 0.685952262388872 0.630141241771525 0.0386064287229246 0.338332127533601 0.067346084970364 0.203756275715551 -0.0839941447404859 0.205387460522648 -0.155996117439346 0.165166653319495 -0.0286061663267727 0.548070333935032 0.204013920459875
"cg25042789" 0.718496239915022 0.79167653735088 0.565579828462396 0.499745727079175 -0.323128007088359 -1.15778600853865 -0.270119401293769 0.508444846199181 -0.433883760992363 0.102387842575261 -0.746951946928765 -0.00235801808516212 0.00216269460661433 0.0423855341244695 -0.0800782303337065
"cg02188225" 0.802652392343144 1.01507223891957 0.746976437807608 0.741238111728867 0.193314855449041 -0.125817001322051 0.0230570853914539 0.648223368765259 0.00425386788123949 0.269250869850239 -0.333278722391931 0.292137700446249 0.396842917485007 0.383640098034603 0.34345478318106
"cg02003272" 0.957053801266288 1.03791579060274 0.771798494114149 0.873804916658818 0.731269352843583 0.604054668742435 0.91195743052887 1.04626228572244 0.469984461336685 0.115819844275721 0.592132923971664 1.0004686672984 0.488218170479427 1.29742897599638 0.85363164515353
"cg09938443" 0.867716930037727 0.881293465037033 0.818888863576782 0.747746138143579 0.889257084124721 0.220077488691493 0.84094367245959 0.70933252134563 0.540272138384167 -0.100364029137808 0.444037166533814 0.726735679357907 0.480999356157973 1.01794360608203 0.70706443695761
"cg23005797" 0.980799534760924 0.999219407899379 0.721675120314843 0.969514686215003 1.02399015986382 0.413048154622788 1.05181949228265 0.920714280216967 0.593058102871191 0.488177836315138 0.38888613623349 1.01047301111039 0.684965767062359 1.04104458885203 0.900713747318337
"cg00407537" 0.0692776805081398 0.0445037481395883 0.0768149225957323 0.150326171057756 -0.124491338510564 2.52535474210941 0.0786795346332036 -0.193980808292261 0.777481932843379 0.821969053474089 -0.0764824746034287 0.376167736129866 0.403380477274316 0.262124305820749 0.226305747635422
"cg16421411" 0.975218338955175 0.969547631470252 0.909680358178163 0.933190756917836 1.04476624229897 0.945964906618084 1.02107499891116 0.824447391630504 0.741057605885537 0.489260301799111 0.663223812614972 0.992391394944112 0.84574469126841 1.03440048325191 0.928777611700934
"cg06074534" 0.908905543816727 0.940848282250891 0.788954446019632 0.875846664435063 1.06961041176757 1.47691733015389 0.978864531138022 0.522562790253282 0.616992043196228 0.0421415130723557 0.587179264314021 0.883874853706753 0.624174906321237 0.941668046131394 0.886429488151247
"cg27644327" 0.0859807520087686 0.0314566245873512 0.230826460649306 0.234860826271683 0.931781824494741 1.12996023629616 0.632590757254841 -0.0523837292769903 0.839733637918023 0.9515982233842 0.823281678271955 0.577659686321787 1.02934706807948 0.12639330657171 0.828448780484463
"cg09390241" 0.817296922026779 0.950716463149546 1.02736960963669 0.614945145345469 -0.158000866517249 0.236821091320937 0.343231057794083 0.604379322887115 -0.174218074724162 -0.468928532541687 -0.0153807398360358 0.682382706686323 -0.70084874359978 0.928703675012193 0.421420896330667
"cg20354319" 0.116987109562228 0.0833062588425767 0.312282418000142 0.171252621653166 0.522742597922978 0.481426604747071 0.221572782288055 0.0993044233800699 0.354608725837783 0.703045474451845 0.288762844613896 0.399025536362425 0.32390671069566 0.362276645370915 0.255900440271141
"cg26719831" 0.153340657331816 0.134352346166126 0.317703028908122 0.229687054035705 0.410101317622784 0.706272145058657 0.269446363875692 0.152179461539976 0.611019948523396 0.784801367405897 0.120287144292632 0.769510412136651 0.369438254414127 0.671532110473999 0.299259357791449
"cg04332373" 0.143766823403153 0.232898878912517 0.373710984274196 0.164246745625674 0.165674334484944 0.285410535197404 0.0293208274827704 0.355106547189806 0.423351749400186 0.756464628046704 0.313494691268532 0.243719906394771 0.285302595458124 0.268041542375741 0.139339711895934
"cg05298628" 0.139295492939007 0.0985618044080775 0.310665151766786 0.145413721975765 0.121635886153138 1.85935404517727 0.0630815258311787 -0.292094744897712 0.673608652085506 0.780233897170855 0.0447996468111507 0.767809166799113 0.367852964467063 0.536668883129096 0.299077047557584
"cg04462662" 0.871983518647599 0.912788183421018 0.599551140630462 0.82150928464959 0.92124951540448 0.822911411912981 0.92917556443009 0.629579496801047 0.547353172349821 0.130429616812807 0.774617142189127 0.745040641779866 0.549991904595992 0.897308156842196 0.749387109688017
"cg12800105" 0.862416898402362 0.921200267682652 0.659256337779233 0.802421873755848 -0.0168514053481066 -0.720919503233253 0.372756246441087 0.989565688292376 0.22162797616451 -0.00459567978512121 0.240320241964751 0.775716129399859 0.0918915497211297 0.809167116971005 0.625212624060586
"cg22930549" 0.879904295576151 0.918231689214728 0.637145895564543 0.782080142470977 0.385905496254903 -0.0873872324393132 0.661195079640135 0.634346960012129 0.0902656830086707 0.0887539801535872 -0.0801751708580275 0.511706063541795 -0.160966353028609 1.02163467292299 0.553547149049962
"cg05277504" 0.962589049379874 1.05273008250766 0.875014913901445 0.955481282702067 1.11610147732032 0.93128585800837 0.96191650427338 0.968267340370771 0.392805880742934 0.312646200188199 0.554887776228609 1.01878381792375 0.592962851359911 0.99753502687997 0.83104349185963
"cg04293526" 0.120404109213692 0.135554739650266 0.244377045671646 0.205246290717598 -0.00795120260852529 0.85806311974655 0.106083382105077 -0.712180929500884 0.397776901558195 0.753924121935676 0.0968887898108734 0.471916216731143 0.317109167160623 0.355734164899258 0.230031338593481
"cg04214430" 0.927664496673342 0.974954158113561 0.946111848204835 0.883186224700887 0.652376478407884 0.72469973886199 0.853233679934266 1.08407928613343 0.596691092648804 0.405817483275631 0.626448497330924 0.956778978370434 0.615809172327362 1.10209218940503 0.846076654041844
"cg05749969" 0.0749079340180816 0.0621090614011426 -0.0415580313859011 0.101630929655249 0.558493464620318 0.708113139045604 0.541437985248784 -0.0685265819735588 0.578550132429651 0.681481946067155 0.513763355549194 0.245327955008728 0.359232840219652 0.36405433774819 0.291020443565313
"cg25961099" 0.0697902629569386 0.0986779838776978 0.07828331788658 0.155949780237896 0.242066769291959 0.186910001469395 0.183749912363561 -0.0418399369615868 0.451187496827942 0.612627059334645 0.0605229712146083 0.337372009509178 0.412432558848933 0.106240173882927 0.15249546195944
"cg17343167" 0.0797652520872424 0.0520793434909466 0.431035778497467 0.245381418173029 0.215120932498421 0.378961737009679 -0.0219353437696322 -0.114388071211085 0.380616296984291 0.683868489343112 0.0190676256837108 0.659682720941261 0.144144475020697 0.395659434703373 0.171610073195668
"cg18926409" 0.0807473066233438 0.0985134134421422 0.370955264672425 0.158473951439666 0.23400346903259 1.75593928700969 0.013149392304278 0.276645181657552 0.49756724910218 0.677586488990418 0.0210229183915405 0.584367324858003 0.365554479656578 0.324129621779705 0.204950275785607
"cg19635644" 0.842653031788525 0.9606005762508 0.893739222040579 0.831988505693367 0.377172190426166 -0.237078301363642 0.471008976252819 0.787612287220841 0.276442938377684 0.157096519784443 -0.0415234083563037 0.779710335131389 0.212649535888156 0.907019261013734 0.537254174240889
"cg12596564" 0.947570639120158 0.891006672880213 1.04871633408039 0.827683806860068 0.821919345720641 0.416896035989062 0.849865536684254 0.99001791368208 0.50042933837895 0.156476162747519 0.472636086887216 0.906485676774175 0.788039846683734 0.855052035291381 0.739299268976973
"cg21854332" 0.0894369652873731 0.0241831184040555 0.540541385985156 0.151300661661451 1.07667744472583 1.26515090872789 0.964865325694226 0.462916856425142 0.881211464073251 0.958796935341743 0.995122201295007 0.874667384344959 0.744478399799617 0.642364498952656 0.695052240146602
"cg14108380" 0.881319228533664 0.960734046410987 0.961369716602526 0.861613050288428 0.138896237866707 -0.0774233860495501 0.236570213355351 1.08060409307311 0.101159456848126 -0.178440499183426 0.00978892140924581 0.777061891195475 -0.00914738609779464 0.832466018912215 0.592161194705946
"cg16373526" 0.0689271117668279 0.0509963054688594 0.372694936406447 0.140178571752184 0.642842820958321 1.44348508165531 0.724694898290535 -0.513518199797431 0.65243379699462 0.781320018543412 0.956950866891992 0.455159796074842 0.441558031081413 0.146475266840135 0.353641523902226
"cg05371506" 0.0884353885038559 0.0834888048829898 0.423495610260105 0.124705830115061 0.553202847359852 1.11421024469931 0.29130781234103 -0.0483650219356841 0.563689402934719 0.788451192713677 0.628663810562837 0.599326010972854 0.415637655208919 0.493308905212166 0.242939321852761
"cg07627628" 0.880836380559318 0.937292348604293 0.763486889760815 0.769730248581219 0.572445963117518 0.118323819883313 0.7253368497231 1.03147623390837 0.417376724091145 0.19458042073466 0.508212798100157 0.516860321943053 0.641832063073394 0.783936802734784 0.729285686410129
"cg24955895" 0.0210160843138578 0.034262998033105 0.0969785297039253 0.0957622441714981 -0.032502878310675 0.511258300232471 -0.0488917760707042 -0.275118832474119 0.104171784404606 0.378123746258848 -0.116179670201733 0.314174720919135 0.0442769508306829 0.054453599139909 0.0670114463638245
"cg09276842" 0.96088309470893 1.00139189804848 0.956170715065904 0.929631578196906 0.831612308873577 0.185938655748216 0.606677789898236 0.736893196569447 0.30041879465707 0.313519808435066 -0.344969551507121 1.04952187438772 0.622571535837559 1.11797454257289 0.777470579608772
"cg27586885" 0.928522672432647 0.99403689655395 1.06685574416352 0.900059050060574 1.04762533247221 0.413196847256907 0.909426737149022 0.866392496070527 0.306206185656207 0.236670900767512 0.172563508563793 1.0085188067764 0.525249641272944 1.05544821470182 0.814724878199061
"cg04958055" 0.139185086201655 0.0801906082294582 0.479270191078218 0.252522351709095 0.808734687430678 1.03099301916294 0.659233404293523 0.00370054043871465 0.77945140128857 0.778829837350776 0.796480642387547 0.732564743829843 0.981918286062501 0.394365896842123 0.682486465588656
"cg19851291" 0.0932389238605627 0.0718511899666362 -0.0142985572022315 0.12631971611197 0.839906357952208 0.968518730609741 0.734339341470433 0.0349984535210711 0.624329123814972 0.649157448687071 1.00406961638711 0.407332808540275 0.363508836986396 0.398468285104979 0.270285186896087
"cg20806175" 0.110873347794505 0.0909164030168935 0.415466748491124 0.170271531909361 0.97268058932825 0.762696917756266 0.75775536511355 0.623048663761748 0.667957383212843 0.833243244148085 0.880599809908699 0.836657278108041 1.09189565259692 0.285327105482573 0.32382585123243
"cg12465678" 0.0749212680312829 0.0785698617226652 0.558591706629728 0.181812570691005 0.45061335977339 0.806650629071962 -0.0538497009166509 0.875630529758061 0.963159797276496 0.89548320432052 0.30086983543218 0.946212226448734 1.00043070893828 0.150001696297785 0.344217523976105
"cg02988775" 0.820893587135953 0.933291164301858 0.760576600091785 0.72066673464135 0.605806669161185 1.13729586883537 0.837620101253738 0.901653435454069 0.224111995766706 0.123205192353642 0.65615185673404 0.727803824207617 0.601495767067303 0.807110123823009 0.667592120751167
"cg24137448" 0.877822311823653 0.998299092259962 1.12287942101636 0.84726232212131 -0.160179282594795 -0.179200791297979 -0.116795125510903 0.718529491623341 0.0797176382800304 0.116366312467248 -0.437269922515943 0.699877408069103 -0.204831022385595 0.976927276737598 0.261811429034576
"cg23572944" 0.0645793842050078 0.0498542711198254 -0.00251043065877384 0.0877919785911844 0.414049013911092 0.802376434139717 0.761314016875938 -0.161663637903763 0.706193225620077 0.633988482658298 1.12082703514941 0.251659471916234 0.42005178019094 0.158186964933805 0.257546592065703
"cg24340572" 0.0980387057420014 0.0805483195433302 -0.0228822572123942 0.15609996314793 0.645278800337179 1.08824096015617 0.842615083231782 -0.161435142361534 0.615022524755697 0.621656082917601 0.648674631810957 0.29939582294442 0.397834871256487 0.221158974324849 0.465685727630012
"cg11798406" 0.912784749774154 0.980205425443738 1.0510503537078 0.872729668979792 0.244576888543732 -0.205578773277773 -0.0943038859859305 0.828047846465097 0.171025612044179 0.241281084170871 -0.544956164411626 0.790139849309275 -0.0865243844802615 1.11412803103941 0.489381416939776
"cg13549904" 0.825766126361193 0.861670036577298 0.757675860314911 0.791393980070124 1.02542036304343 0.807727805495913 0.918217274343725 0.870351946541733 0.659436646561903 0.125526653907144 0.662825297284242 0.813115691455371 0.616034137162831 0.647181465394254 0.779270203135924
"cg17983217" 0.0510103902043595 0.010737176480958 0.237815107702659 0.101660545401686 0.211731389437866 0.907890514438484 0.234734913197492 -0.227138992425964 0.46305340523358 0.607763508044414 0.499464286586172 0.266790603151795 0.135804725130059 0.330088452697954 0.122282388843238
"cg26588076" 0.122225638682627 0.0610917407815769 0.279265385689135 0.178942483155906 1.19501935232791 1.06615397178054 1.13654042671962 0.602198714846846 0.938697492183019 0.996125836270955 1.53984014729766 0.694057857605477 0.708608336971333 0.749150359781135 0.876302785597431
"cg01870907" 0.105440661430851 0.112575468475094 0.254395156703042 0.146513957536351 0.705109313722221 0.425039858272935 0.637712654693643 0.126311356610439 0.580027800416615 0.651501264118235 0.851904122990492 0.440827132609308 0.483351441360473 0.416634242862235 0.335621876457531
"cg12712184" 0.920370170676555 0.947444767285323 0.762890328842253 0.789134090124895 0.563921208156991 0.160770566588832 0.809578103741573 1.22756693228779 0.300549264047363 0.0811449243464443 0.471124771160571 0.768147542404258 0.581861721641805 0.987772911736363 0.761072026707071
"cg18382353" 0.0903388996988758 0.0616401028867907 0.259416595674834 0.10451544323497 0.799365954237103 1.06583025911911 1.0640298829957 -0.254245337346593 0.528986708672727 0.84241831284912 1.2448077404698 0.510012492999784 0.485223386352347 0.370709910118112 0.498206774072683
"cg27491887" 0.0733317559171869 0.0420419612835686 0.112105484742066 0.145924126266275 0.171547814980899 0.632465328059812 0.257745879808093 -0.5905332168408 0.495803798725857 0.602542581336109 0.277172819193677 0.355572916672954 0.264130242333441 0.320829430522703 0.188776875346104
"cg08446900" 0.0337049064349836 -0.0177694614859876 -0.261832666872606 -0.0345750349921363 0.743791899088116 0.471422017070386 1.22413123122919 0.0692578347787636 0.322946258455956 0.189143713444449 2.02843488450923 0.0327735521470124 0.193989633942705 0.0160243256216232 0.232473223379329
"cg26374206" 0.0385736618106787 0.0365944504145614 -0.230951540613241 -0.0255198536321836 0.208882102340911 0.596070161832225 1.16494667765922 0.0598136799597268 0.140612973675321 -0.0284650262302438 1.80886160263327 0.0118793073738269 0.0177041351413163 0.0815254027441553 0.149444058718661
"cg02571055" 0.917753685772535 1.04876311023272 1.26655288797258 1.12100836376924 0.171336571642471 -0.0848843428646959 -0.660425533871605 0.737923476926002 0.536233859367824 0.859375093767191 -1.96219433224235 0.98893971299465 0.417120641298756 0.674388053494752 0.224497800293886
